"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7"
"POLA2","POLA2","oligo1","turquoise",0.146204035037956,0.148921197847797,0.0961082589831371,0.123453195213308,0.119300764434397,0.117545878247088,-0.00189484401510285,0.100848913194888
"CDC42EP2","CDC42EP2","grey","grey",0.139233664320528,0.113175915822125,0.150651004795821,0.134337623883749,0.0967620421129201,0.105994802139961,0.0118622766081722,0.114528429756627
"DPF2","DPF2","oligo2","blue",0.144455778727127,0.116453445942474,0.142914647187487,0.138099624430121,0.101259740739319,0.114583191443288,0.00935080915190952,0.115774268213834
"FRMD8","FRMD8","grey","grey",0.09549717448215,0.0918607729525775,0.0742602430094666,0.08507748179849,0.067498009297296,0.0709109994692906,0.0175514428938724,0.0552254053753915
"NEAT1","NEAT1","oligo1","turquoise",0.494574422050055,0.658470954809254,0.124058975636507,0.319357410498644,0.448917010819014,0.457756198454578,0.0823211036323432,0.247224333594783
"MALAT1","MALAT1","oligo2","blue",0.691233193822473,0.622726455463877,0.598306912466203,0.591684469360247,0.477378641185322,0.567611399625455,0.0967331572032022,0.491221001625774
"SCYL1","SCYL1","grey","grey",0.125555939484911,0.114936183055397,0.104602258313413,0.113371793825001,0.0872066031936818,0.104066105339179,0.0310907097780479,0.0861079216665778
"LTBP3","LTBP3","grey","grey",0.140711217683209,0.125040847017336,0.10477739834989,0.137469524320388,0.107092517468143,0.120986603238032,0.0142918197755889,0.122191279031352
"FAM89B","FAM89B","grey","grey",0.0897922031393789,0.0758236766098052,0.116457329291461,0.11513409106372,0.0446821929791529,0.0551419512467675,0.00813622047903781,0.0455150258830072
"MAP3K11","MAP3K11","grey","grey",0.155190729665338,0.160338551103615,0.113428586256308,0.160026892716037,0.136033420507605,0.133531638261937,0.0198166971438609,0.118182445886111
"SIPA1","SIPA1","oligo3","yellow",0.0814642684931028,0.079426960661716,0.0890778172824719,0.134370112550617,0.0382538626019044,0.057239958628288,-0.00959969656978312,0.0332294799591229
"RELA","RELA","oligo1","turquoise",0.17884489524784,0.197894237759264,0.108272579135044,0.166220553235866,0.13236164892625,0.14638962029789,0.0343879178538076,0.0974640029955937
"KAT5","KAT5","grey","grey",0.0899027707523633,0.0776379115182741,0.111780842512206,0.108207951271464,0.0533230999197249,0.0557482038759539,-0.0275224699169221,0.0493212089567421
"RNASEH2C","RNASEH2C","oligo2","blue",0.147057214788393,0.115401256939607,0.168365021689293,0.147080488170222,0.0801652574774431,0.121471781385229,0.0107702360243026,0.102667654873365
"CFL1","CFL1","oligo2","blue",0.178480234122972,0.13045091930633,0.293126032533075,0.259311552182944,0.0986038716360304,0.10290519251932,-0.00648440669275191,0.100205742731809
"MUS81","MUS81","grey","grey",0.100070118826959,0.0963615703664587,0.0982691785125472,0.102467266124789,0.0699467158737322,0.0654143484213762,0.00915457482483664,0.0632381146972205
"CCDC85B","CCDC85B","oligo1","turquoise",0.0568640817473138,0.0678047381617972,0.0811381820386048,0.1065383768814,0.0244127529637962,0.0176862353296946,0.00995656939086758,-0.010112186442139
"C11orf68","C11orf68","grey","grey",0.0665856592367435,0.0592378409632136,0.0849345832981853,0.101574867677718,0.0435748943951682,0.037269254988974,0.000702348042636224,0.0412701853418107
"DRAP1","DRAP1","oligo2","blue",0.0930960020157151,0.0631259617042322,0.160776461935164,0.130718267899776,0.0523098869659614,0.0545320793339479,0.00843037481853696,0.0507088574486991
"SART1","SART1","grey","grey",0.0864546031667466,0.0870526298562548,0.049139798870124,0.0626017039091932,0.0782439409375099,0.0716067216826698,0.0207605438812443,0.0666296670093317
"BANF1","BANF1","grey","grey",0.0706017543963297,0.0413558020227263,0.122562366539565,0.106034444046084,0.0174273709861228,0.041973404549268,-0.0112824408426264,0.0299356923870513
"SF3B2","SF3B2","oligo1","turquoise",0.272970991256219,0.282898762112828,0.195859630266395,0.251468138417099,0.181502328404572,0.211330847378451,0.0480456446583775,0.143088531459808
"PACS1","PACS1","oligo1","turquoise",0.174324682938089,0.185644475683614,0.0587105554579746,0.101404411149757,0.160114152433673,0.170780539435697,0.0277362325242925,0.145261912232072
"KLC2","KLC2","oligo1","turquoise",0.0966030511734326,0.106139176656868,0.075415921035785,0.106660221359383,0.0587254702843672,0.0717464491399449,0.0170183157473963,0.0435488198090313
"RAB1B","RAB1B","grey","grey",0.109874255333412,0.0892556182529655,0.114529750186844,0.123413472342814,0.0843160555969919,0.0835347763204423,0.0120447656892315,0.0860575662283465
"TMEM151A","TMEM151A","grey","grey",0.229592451757916,0.200753853725956,0.276522822620195,0.287516568299406,0.159188808967705,0.15752589530091,4.01301254134428e-05,0.155365848710167
"B4GAT1","B4GAT1","oligo1","turquoise",0.088075781730558,0.101322681097235,0.0946105846906047,0.127600565864739,0.0472647685332406,0.049776138631597,0.0250154773301159,0.0192707546527179
"ZDHHC24","ZDHHC24","grey","grey",0.0955176272305768,0.0836815309347912,0.084744012012876,0.0917093050413861,0.0679047758451784,0.0681920691554661,0.00567875488065587,0.0714730214171789
"CTSF","CTSF","oligo2","blue",0.125631152386184,0.0737388690475614,0.204301909046911,0.176331956009488,0.0520285614144865,0.0873689549519299,-0.0175476585429619,0.101024570538678
"CCS","CCS","oligo2","blue",0.095270804671878,0.0612249928602082,0.114131242845916,0.0855487266162104,0.0637056292191421,0.071477202527925,0.020959690517537,0.080229775149392
"RBM14-RBM4","RBM14-RBM4","oligo1","turquoise",0.130523280730702,0.160927519442647,0.0208025299110424,0.0838046299306897,0.124273877845328,0.123794280645277,0.0279237381198992,0.0823550945986176
"RBM4","RBM4","grey","grey",0.117993182483543,0.112487975750898,0.0464370556251904,0.0572640056732741,0.118190506392279,0.110628470896726,0.00450032495124073,0.111506661061701
"RBM4B","RBM4B","grey","grey",0.126862162754174,0.103120587989796,0.122605180832511,0.109221783970007,0.102502501089125,0.107251499692843,0.00878777659138168,0.100495070912103
"C11orf80","C11orf80","oligo1","turquoise",0.082499023771624,0.0948225561986303,0.0268992761501339,0.0592668970029456,0.0703889146160803,0.0714757463998293,0.0312010424959775,0.0421853831749833
"PC","PC","oligo1","turquoise",0.19155822728907,0.189630368228635,0.111525190441856,0.139868357626448,0.155915887705072,0.171788870386878,0.0106023820164567,0.142897224035361
"KDM2A","KDM2A","oligo1","turquoise",0.287312932787656,0.302421675033359,0.107955562776818,0.170666068935822,0.269801867722888,0.275884268898703,0.050857249054782,0.243692004361305
"GRK2","GRK2","grey","grey",0.0948202939707422,0.0995132418461289,0.0578829107233881,0.0821807951549929,0.0735834935899124,0.0856078367929677,0.0140091139655051,0.0656492375762554
"ANKRD13D","ANKRD13D","grey","grey",0.175701539623943,0.165628117034654,0.143390329611863,0.165171502301306,0.120268886738101,0.126170719332923,0.0366899804727112,0.104112783406876
"SSH3","SSH3","oligo1","turquoise",0.134545055595577,0.14204522894683,0.101890648320395,0.123222247911522,0.101954640570965,0.112508989810761,0.0121391670071434,0.0929596771601226
"RAD9A","RAD9A","grey","grey",0.104485629678835,0.0885825167577435,0.0618068596575182,0.0586927935987942,0.0845605470474744,0.0908591176580068,0.0182548937507326,0.0911106418662016
"PPP1CA","PPP1CA","oligo2","blue",0.0929767916266185,0.0703218610417535,0.139389227038542,0.114898448444894,0.0735073036497608,0.0572640586598278,0.00816241514169373,0.0687614019628058
"CARNS1","CARNS1","oligo7","brown",0.239463340295868,0.213314951581438,0.191292851738303,0.194962640139182,0.294986518304364,0.233246651083866,-0.000521388076233163,0.300858894219863
"RPS6KB2","RPS6KB2","grey","grey",0.073852396300288,0.0802231863424896,0.0496201776313921,0.0691790109159326,0.0470850299728606,0.0530561465701895,-0.00202219072955387,0.0304241532537799
"CORO1B","CORO1B","grey","grey",0.0458623686769512,0.0365479885312296,0.0831828025419905,0.0803924161679453,0.0115798590507585,0.0233265002335811,0.00128378680463144,0.0238299833044317
"TMEM134","TMEM134","grey","grey",0.0798999982356045,0.0662073234674708,0.101208894741604,0.101850966393268,0.0484736806345369,0.0522795598307209,-0.00825251418545891,0.0524856123056268
"AIP","AIP","oligo2","blue",0.0677145348055175,0.0403803598532047,0.150061780921045,0.12155164831096,0.0206774839928442,0.0383865408526514,-0.000333833452554026,0.0323904659707037
"CDK2AP2","CDK2AP2","grey","grey",0.130931401741661,0.105378574691272,0.177758175279582,0.165857512146813,0.0776063418823759,0.0885909778050326,-0.00239319396352004,0.0875369933333773
"GSTP1","GSTP1","oligo2","blue",0.116576669627795,0.0630073716209468,0.278914721109568,0.203049752174494,0.036338585751141,0.0452884083364787,-0.0065874052438303,0.0530439133916948
"NDUFV1","NDUFV1","oligo2","blue",0.181191479747499,0.138528475379758,0.203197190735513,0.164105443815435,0.120959339530096,0.131698651807633,0.0190776942900014,0.132364623861892
"NDUFS8","NDUFS8","grey","grey",0.105373160023003,0.0889496745447825,0.138486196516137,0.12010274507775,0.0686114995640887,0.0616410076852868,0.0155825043122567,0.0653640715306913
"CHKA","CHKA","oligo1","turquoise",0.419611535464289,0.474912430501341,0.197395900021242,0.281002077641098,0.400059773704495,0.395372186269404,0.0597278598263675,0.312841558890736
"KMT5B","KMT5B","grey","grey",0.254758320813557,0.227146762908249,0.147230503623621,0.172543637101693,0.216397218591413,0.236301573217566,0.0499156686862121,0.229788228762936
"PPP6R3","PPP6R3","oligo1","turquoise",0.395093705507356,0.38921103738652,0.17231293620041,0.246630673690073,0.344573537818408,0.372329705486123,0.0595703764573041,0.333677868761039
"ORAOV1","ORAOV1","oligo1","turquoise",0.185018019612867,0.189545155636764,0.0846080720885969,0.118777662574878,0.164679781026875,0.168354064963934,0.0492101551803046,0.14889592956567
"PPFIA1","PPFIA1","grey","grey",0.231276296627877,0.225609245451567,0.117968479762698,0.153237987174473,0.19791044676306,0.202316169292717,0.049014359936206,0.175558398329757
"AP002336.2","AP002336.2","oligo2","blue",0.073417957201158,0.0420435919376986,0.126305704368585,0.0842771142920303,0.0485106151614063,0.0434609195854365,-0.00100790955031509,0.0514054931591333
"AP000487.1","AP000487.1","grey","grey",0.104125121577035,0.105026495014562,0.0644823301353727,0.0743626125558088,0.0853770951473041,0.0930079398192717,0.0367824083207297,0.0823483654274555
"CTTN","CTTN","oligo1","turquoise",0.277717673414285,0.297808846158214,0.161324996097473,0.202280475281271,0.245254412149705,0.246386093081049,0.0551762585938107,0.20415188441523
"SHANK2","SHANK2","grey","grey",0.0217300872999828,0.00281322165379978,-0.00212483133581421,-0.00408136725216177,0.0288572333801539,0.0308538024023674,0.0325891180721882,0.0486722524961501
"DHCR7","DHCR7","oligo1","turquoise",0.241575866231812,0.255175651131082,0.22367659960353,0.293500072192529,0.161937917443509,0.175574274983785,0.0092724293513725,0.130611199440675
"AP002387.2","AP002387.2","grey","grey",0.116863658938683,0.112543925540076,0.126148443767777,0.128516741629016,0.0749666311351488,0.0811517534108765,0.00597917871300384,0.05781907697505
"NADSYN1","NADSYN1","oligo1","turquoise",0.190793550551915,0.204711305429269,0.0686564273682408,0.117506558078267,0.181053806515527,0.173256160478653,0.0270088207594706,0.144904019405396
"AP002495.2","AP002495.2","grey","grey",0.150551717704153,0.137381011414038,0.0704760945425807,0.0868826492991632,0.155056733995519,0.14889405866242,0.0281220925580617,0.152046141596908
"RNF121","RNF121","grey","grey",0.132934612601872,0.123548781826572,0.0791890258710101,0.0827556792489865,0.10705259085502,0.119778259066886,0.0192261018763581,0.104800562077295
"NUMA1","NUMA1","grey","grey",0.273337815636737,0.254073832194433,0.163982946419988,0.230124944344994,0.237524413048981,0.253908578688016,0.0584384899978232,0.233800628589938
"LAMTOR1","LAMTOR1","oligo2","blue",0.0846889979357428,0.0294847752007061,0.198100809549514,0.145730851919393,0.0434612274092463,0.0454100039262758,-0.00570310477323849,0.0775912027630301
"CLPB","CLPB","grey","grey",0.16124446480622,0.160510724577649,0.0949598810976597,0.123143838151418,0.126939514810524,0.139446776922119,0.0396770987117756,0.119887295521362
"ARAP1","ARAP1","oligo1","turquoise",0.191020424444343,0.209326416393306,0.0623373532086419,0.116910526629409,0.187350046047074,0.169667773775479,0.0497834430046118,0.145365433589319
"ATG16L2","ATG16L2","grey","grey",0.0254920971973103,0.0149032972751103,0.0262179424599613,0.0214787215832723,-0.000689360692605891,0.0191779525170267,-0.00367238843217532,0.0176248698156595
"FCHSD2","FCHSD2","oligo7","brown",0.137504692643449,0.0496000767572827,0.0158394269959566,0.0329690677127774,0.154402964700979,0.170530473391804,0.0673144320783505,0.261105517746618
"FAM168A","FAM168A","oligo1","turquoise",0.310449115587511,0.32439816633797,0.144664498694779,0.205314812904507,0.306350975516697,0.294468603544076,0.0384717221763936,0.271183919750021
"PLEKHB1","PLEKHB1","oligo2","blue",0.261475321840008,0.220633921272625,0.30912009861956,0.30990451630923,0.179191976770915,0.200756027564415,0.0293301880866793,0.196374662476328
"RAB6A","RAB6A","oligo1","turquoise",0.288116726373949,0.288435202626886,0.159829666704918,0.191525426939222,0.260441839858308,0.256940193180661,0.0356585761185115,0.238314323995032
"MRPL48","MRPL48","grey","grey",0.191712038250779,0.180198265933254,0.147336277330568,0.157453026066087,0.152418088278438,0.166498788331647,0.0221644853158098,0.161063338517271
"COA4","COA4","oligo2","blue",0.0849349771636478,0.0511108328009965,0.133288396916555,0.108492347582798,0.0639878155073847,0.0494815694422387,0.0192617588235078,0.0719341758432296
"PAAF1","PAAF1","grey","grey",0.199929332879125,0.177271027078811,0.136860518281617,0.143579095851555,0.19706410530962,0.177477596754154,0.0173347712755278,0.188497354234284
"C2CD3","C2CD3","grey","grey",0.201488294885684,0.187646424848956,0.0978751642591508,0.118387056912717,0.16615112619272,0.18105851292189,0.0264253430720022,0.163519854090735
"PPME1","PPME1","grey","grey",0.163498418403798,0.152710672691946,0.0912056285258356,0.113652590500824,0.130088328043776,0.141783381814575,0.0403393406680022,0.122412355311391
"PGM2L1","PGM2L1","oligo1","turquoise",0.0572836256230351,0.0726173275923829,0.0195990887310137,0.0552193554580601,0.0410503947873103,0.0457773639663924,0.0301207623477662,0.0164840249710383
"POLD3","POLD3","oligo1","turquoise",0.165282898334985,0.167822360461264,0.101015898903657,0.131128891761025,0.131710152378476,0.150006754461342,0.0442154634467099,0.117520362459535
"RNF169","RNF169","grey","grey",0.226000257353743,0.200988441102733,0.155069281670195,0.159955729174183,0.161979047203311,0.189986627712426,0.0463054725171152,0.171087460017
"XRRA1","XRRA1","oligo1","turquoise",0.245611439804046,0.269108300721011,0.108393655199323,0.160064355387283,0.216847729063654,0.230670408807135,0.0664258938413692,0.172913231166488
"SPCS2","SPCS2","oligo2","blue",0.146267895231322,0.083973162742595,0.272439730470215,0.202400945374321,0.0771042217785116,0.0866668946384443,-0.00952946112814765,0.111170214604029
"NEU3","NEU3","grey","grey",0.0992159543134467,0.0919363368345705,0.071000762652895,0.0764704994671147,0.0883142360605699,0.0834929728804386,0.0257843633533378,0.0866591996627182
"ARRB1","ARRB1","oligo1","turquoise",0.244882761985784,0.281997671815651,0.0881377081465556,0.154779994373274,0.223735996471804,0.223962941538111,0.0316233438349585,0.174781345046063
"RPS3","RPS3","oligo2","blue",0.0789384569869063,0.0281496852810252,0.210937933795632,0.161892571001314,0.0107465968031346,0.0309054706474585,-0.0153575718584424,0.0426031210052899
"UVRAG","UVRAG","oligo1","turquoise",0.361867233738588,0.383802221282069,0.156995359274095,0.221025843531704,0.359449766684251,0.354819106584634,0.0638371360039694,0.318190213496088
"THAP12","THAP12","grey","grey",0.100242365341055,0.0925357446678643,0.069265399780729,0.0744749328846855,0.0890165643233459,0.0806736452821752,0.0197494514131608,0.078979438849605
"GVQW3","GVQW3","grey","grey",0.0984457288491134,0.0843795899406607,0.0547367220659315,0.064531873426125,0.0803385834330529,0.0931211042850304,0.0205956292745946,0.0920766917814002
"EMSY","EMSY","oligo1","turquoise",0.297577205909008,0.302021209865363,0.138415852771808,0.196475978087807,0.237007930403379,0.262962073339233,0.0582427873900598,0.220780410775465
"ACER3","ACER3","grey","grey",0.421245603225629,0.383011071605951,0.24565837940133,0.303317238769366,0.322489390306501,0.395756118727418,0.0542847140501533,0.366235265490521
"PAK1","PAK1","grey","grey",0.137608453109942,0.138371413145614,0.0505652145668013,0.0719423300312991,0.16205188730776,0.137538271195174,0.0502464618406923,0.147701209232525
"CLNS1A","CLNS1A","grey","grey",0.174405008115969,0.151890778906348,0.125902210156512,0.124368888684543,0.149396789577589,0.153312359103442,0.0251184376919451,0.157156153212577
"AQP11","AQP11","grey","grey",0.0785252417982845,0.0642470490100415,0.0590079943381103,0.0447506087835578,0.0712388937421138,0.0741151348742267,0.0127038827397669,0.0785427974067101
"RSF1","RSF1","oligo1","turquoise",0.321319317320312,0.335976920984038,0.165434395456408,0.237324591461473,0.264952863152627,0.29594332903848,0.0549471991956585,0.241722664866028
"AAMDC","AAMDC","grey","grey",0.183011259845413,0.156110758392439,0.145733729431079,0.126977046094343,0.13442377366478,0.156237129064839,0.0102369354842709,0.156537125250117
"AP002812.2","AP002812.2","grey","grey",0.124544115167847,0.137944451464638,0.0663652166998437,0.0995844316026191,0.111295897872864,0.104709958612144,0.0332126447479839,0.0779429796664076
"INTS4","INTS4","grey","grey",0.16111507992671,0.14909496580391,0.0938734215451474,0.101564289304293,0.135296298892811,0.157891727397558,0.0186915052081591,0.135971732082958
"ALG8","ALG8","grey","grey",0.136541024144646,0.123562859405346,0.097816802914442,0.0945045767508245,0.103709207252765,0.115121752029524,0.0209880002121837,0.104942672450709
"GAB2","GAB2","grey","grey",0.37554302566211,0.353697562595665,0.164759470318695,0.20155574919185,0.367725915010491,0.383448629851458,0.0588238489909458,0.390141704742453
"AP003086.2","AP003086.2","oligo2","blue",0.0875198635628345,0.00464353208958173,0.275614251803278,0.115269994845666,0.0359345473181821,0.0262944062469226,-0.0122420684592983,0.0797149301201693
"NARS2","NARS2","oligo1","turquoise",0.190602753273535,0.182647371392675,0.104748562725413,0.131690253676761,0.149832275762191,0.172202743624933,0.0446226846667251,0.150580958514701
"MIR4300HG","MIR4300HG","grey","grey",0.0768696382632143,0.0609598311362074,0.0446864972303731,0.0401643249962069,0.0719643715735425,0.0718096594098376,0.0441842663815819,0.082782090007152
"FAM181B","FAM181B","oligo2","blue",0.0637729810674084,0.0326965028050019,0.16291639788826,0.11319005359549,0.0305664041667377,0.0317305306672181,0.0145114499335941,0.0496778343926909
"PRCP","PRCP","grey","grey",0.0760444108138856,0.0728506168678559,0.0510138756538151,0.0587517570079995,0.0696597724611015,0.0674482581601427,0.00704939372760087,0.0666986563972331
"RAB30","RAB30","grey","grey",0.347204030479195,0.336205363723423,0.168908974343211,0.227792375169894,0.303766995909737,0.346205607600685,0.0594586787843009,0.319640256770475
"RAB30-AS1","RAB30-AS1","grey","grey",0.293667588634117,0.275562060144033,0.143240575733749,0.177651369126985,0.261067757801326,0.274306734674778,0.054995127665679,0.262771980445378
"AP001767.3","AP001767.3","oligo2","blue",0.0619715666732917,0.0198649417528502,0.135441468178101,0.0635664916823172,0.0366051135351166,0.0346433221884152,0.000168951054309643,0.0609090705241522
"PCF11","PCF11","grey","grey",0.224241263241995,0.213926448644833,0.136087482690925,0.180437808796254,0.183234315623778,0.201961242304691,0.0493229653957122,0.175156099070953
"CCDC90B","CCDC90B","grey","grey",0.211396203179986,0.196023128542122,0.1536390406837,0.163300660459432,0.14803585535919,0.185866487496761,0.0460884048320203,0.154518574689157
"AP000446.1","AP000446.1","grey","grey",0.0711234600800951,0.0671307670913776,0.0255557850047972,0.0336623065552348,0.0643667260165897,0.0734863394963212,0.00374743677911767,0.0665584963747227
"DLG2","DLG2","oligo1","turquoise",0.695792644143108,0.712926939732249,0.276767213183588,0.408391319460127,0.696864207458444,0.701139842454802,0.109452791618704,0.661693532442312
"AP002370.2","AP002370.2","oligo2","blue",0.128824460181372,0.0572763186848938,0.291965451232353,0.155797889271275,0.0678316634389099,0.0757833978770567,0.00298253043706819,0.113099186441393
"TMEM126B","TMEM126B","oligo2","blue",0.0932665257326212,0.0618505286372614,0.115309442079028,0.0928425814873639,0.0554995857606742,0.0628083965155968,0.00835185501233902,0.0683388280545196
"CREBZF","CREBZF","grey","grey",0.257796290462183,0.229360314497678,0.230201685382211,0.21922653685848,0.18737647558098,0.198930577619128,0.0113319800461471,0.176164004295735
"SYTL2","SYTL2","grey","grey",0.238207186290964,0.210607702753008,0.151532670313301,0.158041530824654,0.193991274006468,0.225423692968277,0.00776077524311741,0.215798035118997
"PICALM","PICALM","oligo1","turquoise",0.555723102057167,0.600491679319551,0.277030029585956,0.387991895185448,0.520627195541435,0.509213755757567,0.077558077627631,0.429851171424401
"EED","EED","grey","grey",0.162591803397071,0.148301309734436,0.100746356677179,0.114983563802361,0.127971824861798,0.137545074766341,0.0173369411643385,0.121045454304388
"HIKESHI","HIKESHI","grey","grey",0.129104018465766,0.114819529489341,0.0992223099381325,0.0822831570543741,0.111122833772453,0.1115089863628,0.00698267028204222,0.107936335468125
"TMEM135","TMEM135","oligo1","turquoise",0.317308442429562,0.32081771759423,0.142840920973249,0.182517781883462,0.294621203147651,0.313987896848621,0.0453832958470625,0.285179111590129
"GRM5","GRM5","oligo6","black",0.00573518450314377,0.00924916369021685,-0.016280016005568,-0.00530790157759314,0.017108066465063,0.0143031498792453,0.185982192459983,0.0135426809813253
"NOX4","NOX4","oligo7","brown",0.0150941829937752,-0.0243574708776603,0.0140872956776717,-0.011945249934894,0.0429085860645431,0.0283147590469886,0.0281341135268478,0.0868635631036198
"NAALAD2","NAALAD2","oligo4","green",0.192479157313725,0.159759055215198,0.13945267117609,0.124567877770931,0.195913991230913,0.174167282378429,0.0281645341826877,0.182817967383339
"CHORDC1","CHORDC1","grey","grey",0.2903896431662,0.231706162403151,0.247156464105808,0.228754142627862,0.177456191022058,0.248557280548604,0.0391053221101043,0.220327923025682
"FAT3","FAT3","oligo6","black",0.0201639697946086,0.0236767507667224,-0.015640238862066,-0.00271400102135917,0.0249268232199602,0.0374625238631462,0.125041132398038,0.0314031891682161
"SLC36A4","SLC36A4","grey","grey",0.24232088915481,0.238305147146488,0.137580859805865,0.175698383846171,0.187043105373148,0.212904065612858,0.0275284301300425,0.173871407302196
"CEP295","CEP295","grey","grey",0.179971390729345,0.18001285668324,0.0958147800378651,0.128315412681414,0.128455141364645,0.168455659884472,0.0631418397055087,0.126416474227431
"TAF1D","TAF1D","grey","grey",0.222731785247363,0.194852419042989,0.197000630363438,0.178490844676083,0.163531674505966,0.188142942578369,0.00881824687069059,0.16128971416717
"MRE11","MRE11","grey","grey",0.147176684465764,0.125435105828713,0.0902953551283467,0.0955748833102041,0.128255804136653,0.135976872660017,0.0171895716535396,0.145905762100287
"ANKRD49","ANKRD49","grey","grey",0.123825800419606,0.10683336548105,0.109588034765652,0.118544717067788,0.0894835352528369,0.103649854477246,0.0116565109117511,0.0938670549890998
"PIWIL4","PIWIL4","grey","grey",0.069299343250639,0.0637099630915332,0.0225215255464663,0.0285059003083917,0.0632523803635412,0.0755517654203507,0.010856828878108,0.0640017764598597
"CWC15","CWC15","oligo2","blue",0.0927188998063043,0.0753135694296567,0.115870073337251,0.107319395705586,0.0613632915273914,0.0722676057229067,0.0185877238443777,0.0617310503457702
"SRSF8","SRSF8","grey","grey",0.0674743162940556,0.0474847223228471,0.0980072223274646,0.0881525125559281,0.0396730815718652,0.047945496153871,0.0113811405677026,0.0523697003616866
"ENDOD1","ENDOD1","oligo2","blue",0.267959578256905,0.222377685148805,0.283817756674397,0.269852126050159,0.210403206526546,0.231172427710666,0.0281656179288892,0.233558597579862
"SESN3","SESN3","grey","grey",0.12407942140806,0.132991720999907,0.0587507938604973,0.0871804131485488,0.0819874423372658,0.112741164457941,0.045209380410339,0.0828883262410778
"FAM76B","FAM76B","grey","grey",0.149086086316608,0.135632978191181,0.0974171270798142,0.116582496081693,0.113613163112846,0.130508865093187,0.0163495223558282,0.117090775897477
"CEP57","CEP57","grey","grey",0.196368775208905,0.183519143921346,0.139840866656869,0.155935797798698,0.146931165974719,0.170927326634044,0.0231070321188932,0.14362609683321
"MTMR2","MTMR2","oligo1","turquoise",0.375790233125178,0.407932241245858,0.188030229992252,0.294393428399294,0.282835966496459,0.327470825620448,0.0943382559401525,0.236779133592758
"MAML2","MAML2","grey","grey",0.270802665399397,0.283557779945618,0.105374663916793,0.163691596212112,0.282130805764001,0.269680035675072,0.0638723578084365,0.259205827512577
"CCDC82","CCDC82","oligo4","green",0.235160618782899,0.226586292694627,0.154556521846801,0.175673888250796,0.231760115654713,0.205203735791201,0.0479271938924243,0.199646143198987
"JRKL","JRKL","grey","grey",0.103475613772439,0.0880704298607519,0.0948755211706152,0.0803449800536105,0.0724475061749785,0.0801106499552271,0.0166626147687853,0.0758668139571731
"CNTN5","CNTN5","grey","grey",0.0156370102984288,0.00191142386943501,0.0187065725377714,0.00237352822373156,0.00727854971793095,0.005718807263809,0.086122261269347,0.0124379178615898
"CEP126","CEP126","grey","grey",0.174688509835957,0.166171087049962,0.113015059000762,0.122283908881544,0.146548554753742,0.153142092610372,0.0400283065128247,0.137124091284038
"BIRC2","BIRC2","grey","grey",0.178269056855736,0.156171405343903,0.140031828129666,0.155519016117208,0.134457169518931,0.164188947055377,0.0242286337846696,0.150714370171488
"TMEM123","TMEM123","oligo7","brown",0.198419419946141,0.129893121543734,0.184554787659681,0.170516972064006,0.18612132847394,0.193586038931111,0.0169557292568168,0.26432624199156
"DCUN1D5","DCUN1D5","grey","grey",0.133423109505215,0.109161991860059,0.102772062263727,0.0939482147259846,0.101348759207337,0.111466072253246,0.016670828501279,0.112984183083676
"DYNC2H1","DYNC2H1","oligo7","brown",0.125774819495473,0.0890763168462313,0.0770913684054099,0.0519354202372326,0.121435216526313,0.128920056554579,0.0375030610141117,0.161922884636938
"GRIA4","GRIA4","oligo7","brown",0.146380302268478,0.058863051334048,0.116005877939593,0.077685179844341,0.08524586598845,0.163046402945718,0.0475754723727894,0.212456224600509
"MSANTD4","MSANTD4","oligo1","turquoise",0.213793354869457,0.220757925959981,0.130260224500105,0.173957482790874,0.163519743518249,0.182841779710885,0.0423844653955209,0.140812946072055
"KBTBD3","KBTBD3","grey","grey",0.17524374406824,0.163542404995446,0.117129309292214,0.130793752438076,0.149363700640677,0.157154579314004,0.0301645166122592,0.142505955507333
"AASDHPPT","AASDHPPT","grey","grey",0.225428968904456,0.2081877788198,0.162734288342115,0.191549906734389,0.171085350054705,0.198590750028937,0.0400246885763701,0.172475125422081
"GUCY1A2","GUCY1A2","grey","grey",0.0243079109855064,-0.0103152945804894,0.0176279055726256,0.0190832557429007,0.00262252926169421,0.0256864333413393,0.0424232322201304,0.039864348680888
"CWF19L2","CWF19L2","grey","grey",0.231661149998166,0.194431572083044,0.160839361337109,0.165895431157087,0.171144500997524,0.205620577627183,0.0307985300513004,0.195217677803483
"ALKBH8","ALKBH8","oligo1","turquoise",0.111035852805637,0.115354714149207,0.0475195671286191,0.0567078018215618,0.0827729193050017,0.094001160654573,0.0289318521204048,0.0721393428357651
"CUL5","CUL5","grey","grey",0.255263580169452,0.236506198755436,0.162488930319469,0.179856736345122,0.223334849302566,0.220953227046461,0.0373939414959954,0.211657710399847
"ACAT1","ACAT1","grey","grey",0.14696966576244,0.140271660717436,0.108244452771032,0.125335254600167,0.106671276066344,0.118485172695105,0.020424083613923,0.0970837562677164
"NPAT","NPAT","grey","grey",0.179640445377779,0.158762106026765,0.115474925932263,0.127683538655524,0.135207133193464,0.16449153722635,0.0412276978770578,0.144739159426107
"ATM","ATM","oligo1","turquoise",0.414259521246386,0.40828354089604,0.240012708515983,0.289471489834994,0.328532451791668,0.380648760783696,0.0660570705297396,0.323071278677524
