"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7"
"PTPRD","PTPRD","oligo2","blue",0.579561390576115,0.306712012558689,0.579385075604468,0.545482749142567,0.539824830725069,0.533914246210157,0.254708651173085,0.416175714528337
"LURAP1L-AS1","LURAP1L-AS1","oligo7","black",0.134912104325361,0.0784273584972488,0.0378821669988429,0.0852239391102101,0.0905150655099115,0.115168892946877,0.0650797858271072,0.12672642394698
"LURAP1L","LURAP1L","oligo7","black",0.122157060674577,0.0905398922346588,0.0703900742632706,0.0842503283013377,0.0863418729607718,0.110095281793733,0.0604642360912414,0.109814370788184
"MPDZ","MPDZ","oligo4","green",0.328443857163194,0.166831301784463,0.295924319695078,0.309358210647732,0.321823118595541,0.268025091623628,0.14109198355552,0.233377137386433
"NFIB","NFIB","grey","grey",0.21028709498007,0.137680623478813,0.143868341902782,0.139380700474758,0.180148183592516,0.203769082856446,0.115436207751548,0.179820215544926
"ZDHHC21","ZDHHC21","oligo3","brown",0.251396678617762,0.117721096182149,0.250789237360166,0.290359298515673,0.245041760074193,0.149470419817368,0.107246734720627,0.17223267879214
"SNAPC3","SNAPC3","oligo2","blue",0.123043577716794,0.097371915991465,0.124923241215215,0.109468424279856,0.101809732402856,0.0946233069149181,0.0638474781867675,0.0859875200178508
"PSIP1","PSIP1","grey","grey",0.171845901486025,0.134565382660253,0.137277610932403,0.120580846100469,0.11986418269027,0.140538088518194,0.116978871675529,0.127883308048347
"CCDC171","CCDC171","oligo3","brown",0.173085780317546,0.0749398881639929,0.176483825474289,0.196998691604223,0.162339163602455,0.11224230894588,0.0725266846792579,0.124441117660226
"CNTLN","CNTLN","oligo2","blue",0.106924612240292,0.0692452813194967,0.115877281095977,0.0949480487889137,0.0826559365689359,0.0970591691020189,0.0589286059977454,0.0535430653221678
"RRAGA","RRAGA","oligo1","turquoise",0.0775439066064487,0.136621356378449,0.0482815323815423,0.0475952665158405,0.0549898256933442,0.0541235205733906,0.100356902084416,0.0769821497624088
"HAUS6","HAUS6","grey","grey",0.0826292075573391,0.0687310732075234,0.0760211264011275,0.0558344114696444,0.0616336590826059,0.0640145431632244,0.0423163545667152,0.0504696753377596
"DENND4C","DENND4C","grey","grey",0.132749837371942,0.0756734394907232,0.125333305241625,0.105033753551567,0.106568531802723,0.107932002521218,0.0651391731276421,0.0835803983926598
"RPS6","RPS6","oligo1","turquoise",0.0540337594675025,0.149182910059372,0.0440164240753598,0.0219643438867278,0.0243516975667681,0.0419188127626519,0.105892182421693,0.0373062625961667
"SLC24A2","SLC24A2","oligo5","yellow",0.481296896795175,0.228131922505448,0.470097161859647,0.411124100764491,0.40870250352119,0.532593668289654,0.190766043233164,0.305221121457949
"MLLT3","MLLT3","oligo5","yellow",0.180686717923326,0.101827870523964,0.157898514543731,0.135877807091188,0.147141305211389,0.195281294827982,0.0889199851448626,0.11466278385413
"FOCAD","FOCAD","oligo2","blue",0.106854108736933,0.0486644501301692,0.1239670079176,0.0971105970031684,0.100986156624295,0.0896392870571317,0.0482072936863506,0.0753464108931727
"KLHL9","KLHL9","grey","grey",0.0955151506212612,0.112505948950311,0.089435705041064,0.0733873536923524,0.0744121302551125,0.0749823910428722,0.0755267988087588,0.0809309496089495
"CAAP1","CAAP1","grey","grey",0.121356241200376,0.0814950100913388,0.120687913812891,0.0943824529484441,0.0900659632789369,0.111288971755426,0.0717936463158515,0.0781550668983126
"PLAA","PLAA","grey","grey",0.107571094110357,0.0663362158001735,0.0922208226159633,0.0977616688230986,0.0842354100497189,0.0713694667380607,0.0425171903138693,0.0688988821169283
"IFT74","IFT74","grey","grey",0.0808989181176705,0.0447166068343464,0.086103886025808,0.0723974221967627,0.0714064699314338,0.0728726107497109,0.034219754092255,0.0605092184384865
"MOB3B","MOB3B","oligo3","brown",0.323711633236098,0.144398564406387,0.318054286245756,0.351405911279391,0.312002316001182,0.22122916731015,0.123946495986311,0.219721655929344
"C9orf72","C9orf72","grey","grey",0.115121647055535,0.09512952089523,0.102820417029885,0.102436449017675,0.091082956586333,0.075068797971576,0.0797898247242008,0.0771052514519615
"ACO1","ACO1","oligo2","blue",0.107835005879389,0.0815719112876016,0.122975479222486,0.102852779493515,0.0882064537771625,0.0791838703636925,0.0657023296218937,0.094376048018882
"DDX58","DDX58","grey","grey",0.0828943519307854,0.0639560205210962,0.0583980575794933,0.0607832114795532,0.0770206586330072,0.0723976508456449,0.0553287166452462,0.0701069969122649
"TOPORS","TOPORS","oligo1","turquoise",0.0922244983559587,0.105796108359609,0.0800957443083415,0.0708924257274132,0.0764665525833933,0.0720453695873091,0.0708244204150898,0.0739231298113009
"NDUFB6","NDUFB6","grey","grey",0.0978881686521456,0.0819919203479576,0.0854279415772108,0.0775228869793703,0.082024250154644,0.077799108975046,0.0650808868643266,0.0625107725077667
"APTX","APTX","grey","grey",0.159079768443413,0.0934020208198013,0.154229063637035,0.154064757545396,0.145490453584543,0.111167251973652,0.0847611871915444,0.10871042487288
"DNAJA1","DNAJA1","oligo1","turquoise",0.13937694210023,0.189632769965406,0.101004464583592,0.0987748941327656,0.110224500141364,0.0966534059749366,0.135903664277149,0.128494202411297
"SMU1","SMU1","grey","grey",0.10823445913036,0.0900743797435854,0.0958689899466907,0.0892592424347647,0.0901016555970368,0.0875598513267612,0.0654978942722255,0.0800190384546414
"CHMP5","CHMP5","grey","grey",0.0724284199556592,0.0741842198359531,0.0616307013468516,0.0505943071997457,0.0515990052617646,0.0491060246095068,0.0568038736242233,0.0574784802885764
"NFX1","NFX1","oligo2","blue",0.17665610409095,0.0834812629941295,0.184416845318465,0.171395902384881,0.157997322394691,0.127531805677391,0.0556283980946423,0.121973771339886
"UBE2R2","UBE2R2","oligo4","green",0.289897000564706,0.157358694744177,0.256111276105418,0.278479483174756,0.290257057786476,0.208409825614805,0.116186586790962,0.190680431797913
"UBAP2","UBAP2","grey","grey",0.174995000203535,0.0834613010756071,0.166699383378746,0.164609599360637,0.150826550429686,0.127715981030529,0.0610741139984496,0.118377634202883
"DCAF12","DCAF12","grey","grey",0.0451935983413643,0.0357594469998506,0.0372414528189913,0.0293266167170552,0.0319107602802871,0.0455034230625842,0.0189824645364197,0.014515053856297
"UBAP1","UBAP1","grey","grey",0.151477203482134,0.0900504398547782,0.136872573735063,0.136927036838385,0.130738611497024,0.115359775927075,0.0675888854382391,0.112526912523679
"NUDT2","NUDT2","grey","grey",0.0896040345385424,0.0725430777000093,0.0755433360072648,0.0675055872973068,0.0701407680046996,0.0792428315756342,0.067579041059177,0.0532014473549426
"FAM219A","FAM219A","grey","grey",0.154269794557548,0.0856211801785033,0.141140318614862,0.13781267993749,0.139854432246176,0.128067278760714,0.0486880319283919,0.109590572432001
"VCP","VCP","oligo1","turquoise",0.124987048594827,0.13920626600072,0.108157052714525,0.098238853887995,0.104858011079107,0.0942734603603494,0.111164424783314,0.10039010447672
"FAM214B","FAM214B","grey","grey",0.0586991663636682,0.0496977704452743,0.0681817157728049,0.0706258566464473,0.0724231390928901,0.0361941240473852,0.0227781022982307,0.0413674289098798
"UNC13B","UNC13B","grey","grey",0.130260069394374,0.0796786247381019,0.12094692515708,0.101486668367175,0.104644651946845,0.114774574428314,0.0637508945511265,0.0850977978627064
"RUSC2","RUSC2","grey","grey",0.132683131223621,0.0939772927017931,0.119839293003236,0.105446913251265,0.108320482661454,0.114981826556014,0.0751489357367331,0.0861179323304583
"CCDC107","CCDC107","oligo1","turquoise",0.0257900203318526,0.0750760957401256,0.0175837791963204,0.000116333388995175,0.0157142254559322,0.0248716292057059,0.0760823576069079,0.016086502702913
"TLN1","TLN1","oligo1","turquoise",0.0672729784088228,0.113758113064078,0.0509455844151403,0.0278294300912875,0.0417762074541546,0.0731540965452751,0.0821695895019243,0.055037864767769
"GBA2","GBA2","grey","grey",0.0927799874548942,0.0748986200602527,0.0851755165597107,0.0808354293606023,0.0742716423421202,0.0575995480466613,0.0673235081313893,0.0664187155632818
"TMEM8B","TMEM8B","grey","grey",0.0903730277902833,0.059446862765445,0.0946124647467349,0.0803187085402613,0.0765130300298807,0.074298062172439,0.0395803439456536,0.0498917710951959
"RECK","RECK","grey","grey",0.204662978762613,0.127354294549164,0.192881409477109,0.205543605567202,0.18828259375147,0.141613931044978,0.10381159407624,0.151872449934381
"GLIPR2","GLIPR2","grey","grey",0.120395211256859,0.0951929632541293,0.109178151637052,0.108331343825234,0.110478291290915,0.100878849992087,0.0633893956607144,0.0918453773115081
"CLTA","CLTA","grey","grey",0.15156695947076,0.132424975704046,0.134357710222629,0.132540654898063,0.126025291039789,0.0856926630468503,0.116131917132747,0.121602432173009
"GNE","GNE","grey","grey",0.0992297418682613,0.0592731925704635,0.0834736696871553,0.0861734881515034,0.0829898795210393,0.0734012455239502,0.0495763847449948,0.0732727722564965
"RNF38","RNF38","grey","grey",0.192291899146634,0.0920145004279328,0.17990854794955,0.173664660807834,0.17608996860269,0.153420656835868,0.0757522697326776,0.127136036666652
"EBLN3P","EBLN3P","oligo2","blue",0.0810438998434839,0.0944300860675668,0.0865184293514835,0.0657903206526619,0.061199371274312,0.0515478300272188,0.0767311665211742,0.0589569257618618
"ZCCHC7","ZCCHC7","oligo2","blue",0.264195238793724,0.126650109708958,0.2721434540297,0.259754648489145,0.241093564146244,0.212107723431424,0.106451232982996,0.183259860280158
"GRHPR","GRHPR","grey","grey",0.145387691809365,0.134635704644996,0.107887741060061,0.115838309875329,0.121257701242618,0.108287625132554,0.110325345555099,0.129355182474818
"ZBTB5","ZBTB5","grey","grey",0.104278791611183,0.0681099251923126,0.0947014010435294,0.0778171805679589,0.0791575474676088,0.0913013397343639,0.05073026557944,0.079763987475205
"AL138752.2","AL138752.2","grey","grey",0.135787905156393,0.0799696343578155,0.118715836642339,0.113318449202745,0.109874042148337,0.105087151583067,0.085818331683547,0.106123570326997
"TRMT10B","TRMT10B","grey","grey",0.125314852605383,0.118147399801547,0.100774307408511,0.0959922773868516,0.0945689158948599,0.0865103409655892,0.112459872025481,0.094110237377124
"DCAF10","DCAF10","oligo2","blue",0.159165043882168,0.0934095079745432,0.158706366457765,0.140409406843012,0.136724932611089,0.119707752517007,0.0802815643450015,0.110428220184886
"FAM95C","FAM95C","oligo3","brown",0.226538130240671,0.0698886479493424,0.208158779039826,0.321125386279606,0.264265901709782,0.0733259113477794,0.0353013519488422,0.152682208728816
"ANKRD18A","ANKRD18A","oligo3","brown",0.215077501700899,0.0643627696946807,0.195144247534766,0.305181021837655,0.247892546872405,0.0553539623315921,0.014834989062034,0.152995393292875
"FAM201A","FAM201A","grey","grey",0.0877285604886122,0.0686132547938472,0.0726398161674896,0.0953298906228273,0.0885387752046303,0.0246817762544588,0.0546383327216653,0.0636244399063228
"CNTNAP3","CNTNAP3","oligo3","brown",0.08401880749113,0.0337906492002157,0.0695395102311292,0.121221089133988,0.0956148664043961,0.0212957850995433,0.0227583183166143,0.0636756037059538
"GLIDR","GLIDR","oligo3","brown",0.149730034880835,0.065255280538445,0.137252238130638,0.164011717782899,0.126880224238555,0.096097981685308,0.0661671627887982,0.0994857106763298
"AL512625.3","AL512625.3","grey","grey",0.127685257801821,0.0915338694003941,0.108454667657768,0.0913486961338511,0.09568091816904,0.12019232169252,0.0902377008310126,0.0993554788015015
"CBWD5","CBWD5","grey","grey",0.15259815522919,0.0876119916429483,0.141895868614909,0.140677551524097,0.133535879638753,0.111400129238,0.0643486083520833,0.0961447849814619
"ZNF658","ZNF658","grey","grey",0.0668559693243303,0.0258074188092602,0.0757697753149031,0.0768697736327142,0.0451084735835491,0.0401509261229693,0.0307149957508824,0.0313638017392855
"PGM5","PGM5","grey","grey",0.154397644907924,0.111161712752211,0.135433593342377,0.129137159194569,0.116915194410359,0.124644863287736,0.114125746731671,0.110443628745717
"AL161457.2","AL161457.2","grey","grey",0.0918632367912937,0.0515671521705386,0.0821990887518488,0.0846586044329365,0.0825651413770871,0.063572841759526,0.0443478412380512,0.0681246438375825
"APBA1","APBA1","grey","grey",0.172447543031497,0.0897631388199924,0.167240879800899,0.152613314797365,0.15068647066041,0.167626982806409,0.0753596040347528,0.123829785020811
