"","gene_name","module","color","kME_oligo1","kME_grey","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10","kME_oligo11","kME_oligo12","kME_oligo13","kME_oligo14","kME_oligo15","kME_oligo16","kME_oligo17","kME_oligo18","kME_oligo19","kME_oligo20","kME_oligo21"
"EP400","EP400","grey","grey",0.0610672955774828,0.0974329835380035,0.058529192379183,0.0590331922361127,0.0444204630121303,0.0519527479729828,0.0629222965674417,0.096076260057953,0.0511581403464378,0.0503787397143821,0.108869654680668,0.119288815049647,0.0196855873460618,0.117201727370235,0.065430013047292,0.105445133239505,0.0831351494632849,0.0382635232514793,0.0526406413766329,0.0556603738817573,0.0737417384726973,0.0509605075913841
"DDX51","DDX51","grey","grey",0.00719869117905408,-0.00783779999151478,-0.00099177184007929,-0.0187933868673847,-0.0241150086928566,0.0409079698090168,0.0226814002109897,-0.0140013273059669,-0.0219419848741248,0.00507367064456435,-0.00312239157862851,-0.0489377488990375,-0.00753049725801576,-0.0166327627985416,0.0496858377506127,-0.0233434650418107,-0.0284674051022721,0.0587987243780256,-0.00250433282134723,-0.0425213709423081,-0.0350591455267515,-0.010226189650848
"FBRSL1","FBRSL1","grey","grey",0.0449534678883738,0.0724927907478064,0.0476873087411887,0.0387592981941806,0.0476156184583432,0.0378341340096731,0.042655197479399,0.0456350015883374,0.0448547225549525,0.0203042340137978,0.0499499484062716,0.0331250203224876,0.0639125917855526,0.000471232433243989,0.0660204777248707,0.058444236187213,0.0257484288986287,-0.0239686750539955,0.0690887807377514,0.0289634332758079,0.0727555548959491,0.0428426349596035
"ANKLE2","ANKLE2","grey","grey",0.103167317321334,0.109057163991112,0.0711267078252578,0.0933984233397551,0.0636405686914689,0.0860187122189763,0.0922676716795887,0.096499417310591,0.0840949288423858,0.0897006116773822,0.0774032673386892,0.0517240069387985,0.0486822392866828,0.0710922831701756,0.0978024573560075,0.0943028334210457,0.065352971720309,0.0562343126384813,0.0934911484570264,0.0911705587721884,0.0115244859021228,0.114412543576172
"GOLGA3","GOLGA3","grey","grey",0.0605502604089531,0.0891401619607686,0.0187566376004462,0.0286533605379546,0.019467681707053,0.0406423870808084,0.0851633248469148,0.0708002964907537,0.029969154813924,0.0587066638949143,0.0352631456886284,0.0367650968879117,0.0752950482208147,0.0365184624197119,0.0625090124378046,0.0756035611284045,0.0325691141044777,0.0619002422871499,-0.0110077865276626,0.0597648439098551,0.0486404325463532,0.0685409184612781
"CHFR","CHFR","oligo1","turquoise",0.204709690039486,0.15843109800328,0.117021602910618,0.133957896929084,0.117235886045353,0.0185536622502907,0.10542227817231,0.170753525406233,0.146440177627035,0.107915441314996,0.109067757918146,0.0750841313752381,0.108773700636055,0.121114565954579,0.0987596188085929,0.14953096230591,0.118638575085928,0.0615569830676458,0.15205586001598,0.131378071005007,0.133717753250916,0.15182408057164
"ZNF26","ZNF26","grey","grey",0.115239158428765,0.129249308609899,0.103412132391092,0.0896100706300876,0.115140066256609,0.0554350815232273,0.0738269091883885,0.116563777828531,0.105464417541583,0.0787874044211136,0.0945821197133504,0.0485518728625126,0.140164835764421,0.0735002778199969,0.109718027480687,0.0810367169426781,0.0225658796575837,0.0757807273744848,0.0584051391315832,0.0914983571157181,0.111561458298845,0.0878610338459774
"ZNF84","ZNF84","grey","grey",0.0900653520132022,0.071351474407439,0.105452594281188,0.115611653381217,0.0412107992887944,0.0483251015058703,0.0499589027211867,0.0937789181490982,0.0979598148935,0.0611711385873811,0.0362793390563957,0.0294346392699102,0.0683066617522499,0.0652085504332576,0.0682816562738451,0.0719223568669149,0.0570062930063193,0.0522688959343329,0.0361804188040646,0.0378351867965908,0.00131335337916666,0.0318924455094196
"ZNF891","ZNF891","oligo7","green",0.0671615691160199,0.0562499242820697,0.0494777740678909,0.0421038629915553,0.0859392115790176,0.0025984242967733,0.0222971114268194,0.0872871188592017,0.0540184209822162,0.0208666258948901,0.0736845583102109,0.0397706074581012,0.0358887048499992,0.0472005134707943,0.0488743295909332,0.069582797829937,0.0493604119518556,0.013253515790532,0.0579245838758203,0.0279768661653093,0.0262939564608356,0.0403159607611775
"ZNF268","ZNF268","grey","grey",0.0995336747037624,0.105326308474839,0.0454628200012918,0.139573987904106,0.106002626558966,0.0525089236488803,0.0644936735780993,0.0932636374948344,0.110870783047805,0.0886120703511159,0.0787272578390591,0.0807917305579662,0.0939298114759784,0.0978233727628058,0.0745758228556475,0.0989843137054312,0.0830596475677929,0.023090321282937,0.0942741860200487,0.0842482088092364,0.074473205071759,0.0587676839111522
"MPHOSPH8","MPHOSPH8","oligo7","green",0.159286920585511,0.132913742841094,0.0928498830926016,0.109255290138293,0.08665195893913,0.0489521346454399,0.0886991526085224,0.176303172042237,0.088388532219581,0.112689549415032,0.138062726369481,0.0803615544621455,0.0850158715706594,0.115083966564933,0.087333848447184,0.150710512722888,0.0734919166036073,0.108355639719539,0.0831793338191002,0.0600951151053219,0.151974514603987,0.129341762931241
"PSPC1","PSPC1","grey","grey",0.221835790250323,0.244678005483713,0.12768575549543,0.15205835989133,0.121933280046922,0.0920502713390297,0.194016348895786,0.212093140192176,0.181570754546586,0.159643088386936,0.14506745847031,0.157320130950192,0.161605196407616,0.175376190961643,0.145359558868992,0.206283035889578,0.163161163840671,0.0760256593259112,0.190446409638049,0.131894616996851,0.160555599983997,0.15793306964154
"ZMYM5","ZMYM5","grey","grey",0.0920048350580203,0.0889402533455427,0.0351775847032615,0.0788728253356164,0.0523940487279349,0.00630026580774068,0.0402340304045264,0.0988495491082466,0.0854041500584074,0.0197773870615655,0.0635990013205916,0.0688352054521368,0.0969094010087566,0.0724696177848489,0.0329534074317547,0.0771155974440767,0.0558965757001351,-0.021317111750534,0.0757677279315026,0.0499048403986127,0.0672686681616999,0.0726842018155759
"ZMYM2","ZMYM2","oligo14","brown",0.316133948269943,0.333637045028913,0.249691318011797,0.24867853431776,0.225722619945325,0.177549087384473,0.269534143165375,0.29739724438924,0.229344457962811,0.26954008980852,0.194367885197632,0.237992307419899,0.2814917477775,0.23118449657145,0.266151006599506,0.30092247788255,0.178770962932105,0.137772374959622,0.185617812827162,0.187855929077595,0.170731363585151,0.2780073260784
"CRYL1","CRYL1","oligo18","greenyellow",0.10174109525295,0.125450516690582,0.0942501854229544,0.108810521176263,0.111946497073514,0.0670494345065587,0.0464165372280675,0.144608945083624,0.15226529180323,0.0521821046142493,0.0731037283782046,0.118956962722459,0.0676262923495483,0.0799089828801868,0.0466522376860727,0.115031536473913,0.0802962890605279,0.0118480848308721,0.191297056655805,0.0450122772897693,0.0653115524584817,0.101387238417168
"IFT88","IFT88","oligo1","turquoise",0.127833351598185,0.12944312958608,0.06860642474069,0.0722409280525603,0.119594004722004,0.0656301158755806,0.1220023712885,0.115112839664594,0.0836555138348193,0.108809281915547,0.0689653584031884,0.107689338450685,0.0796327079198176,0.111150645040466,0.106327498664268,0.12190208592576,0.0649299879477844,0.0279675134237585,0.126316712467946,0.156213624021934,0.0481927670219754,0.0580138584165087
"EEF1AKMT1","EEF1AKMT1","oligo21","grey60",-0.0101683591665888,-0.0130216090019139,0.0234041964572671,0.0140271619913083,-0.0159609229788844,-0.0549213592398878,-0.0255789605972395,-0.00614324640085592,0.0172045607508586,-0.039634487038335,0.0165147161414907,-0.0117973066437183,-0.0180973924080727,-0.00687203770514209,-0.0454451906200385,0.00980264202803341,-0.0267707034188406,-0.0250734822856828,-0.0255871749531364,0.0209586736835406,-0.0301835908048555,0.0192886431543754
"XPO4","XPO4","oligo21","grey60",0.108576783754024,0.130239926619041,0.0518120789816714,0.119195151307246,0.0821135765686196,0.090742379365406,0.0840873319959108,0.116774523078914,0.133012901799626,0.0639260893048277,0.0897267962155325,0.096987755749613,0.131649074945359,0.0939105071675093,0.109999613490718,0.109385353584451,0.0897648094895805,0.0799328318118564,0.135632089475501,0.0772711905415589,0.0546350430551907,0.213436599457351
"LATS2","LATS2","oligo12","salmon",0.0797343323310195,0.0915044816606414,0.0716448632991971,0.0829184732748879,0.00969437636753007,0.0849449929171404,0.0633794685345189,0.081484239079273,0.0798530115862418,0.0901290328046217,0.026309057405757,0.0690378592210858,0.135206046379353,0.0307718709061399,0.0931977363103395,0.075640969893727,0.0472214842211735,0.0956156099964988,0.0601661682742532,-0.0278558044662348,0.0293123463549149,0.0942084941500632
"ZDHHC20","ZDHHC20","oligo1","turquoise",0.484339806076703,0.288196404742547,0.261277826368791,0.255945155819394,0.318013376890189,0.0659598878168446,0.358323282059888,0.313039981693099,0.193719275032494,0.269786184249767,0.260406667761066,-0.0138340856280761,0.27268594959938,0.173836223331608,0.240907727658034,0.211418869499149,0.179859033737043,0.109390269287705,0.241077210375854,0.245565786625319,0.120927742208283,0.199839100553294
"MICU2","MICU2","oligo1","turquoise",0.103047520464382,0.0712535565925674,0.0664531906900515,0.0210397119215869,0.0596433487249498,-0.0241065987308749,0.0596264159266842,0.0822153098166096,0.0464446083954714,0.0387401260444645,0.0771758220470802,0.00130813442362366,0.0827503980184975,0.0503735848536882,0.0118674117848297,0.0620156573874858,0.0537258160398231,-0.00964431779026212,0.0984969766776922,0.0669908975159926,0.0398785842778871,0.0476760530015804
"SACS","SACS","oligo12","salmon",0.171292082733958,0.14447559515445,0.146051155842346,0.100191101118486,0.104960620709647,0.0609981149801487,0.0814374119832327,0.168802803698232,0.0739730018489307,0.0395814326936178,0.0925555594264873,0.0694036546191402,0.245168613830601,0.0702525997021596,0.118335312547647,0.127452045140914,0.0716064579657725,0.100868968410113,0.111147039304809,0.015959983080499,0.0302601875109079,0.0929048392964936
"MIPEP","MIPEP","oligo11","yellow",0.0164159925684362,0.0933993930787785,-0.00156649852122595,0.0464852453344935,0.0125640244425263,0.0541851278907006,0.00789117897171233,0.0827000612180343,0.0582970127424504,0.0254624556377446,0.0239015874928439,0.160263145872416,0.0887898770132461,0.0746784711433701,0.034139911943902,0.0936730306983132,0.0581128615761296,0.0298452399116414,0.0531926423870172,0.0477985019365253,0.0899593943032345,0.0572938825120606
"PARP4","PARP4","grey","grey",0.152959338213057,0.145462794210099,0.0701096728048327,0.080113091239134,0.112933997124638,0.0555628819766697,0.137190129347868,0.125662303976372,0.111914741138058,0.135315400446871,0.147999661727698,0.0408108955461741,0.0880918496206625,0.0989467739510845,0.105488219117937,0.08375783167767,0.0417549828240372,0.0531158276819408,0.0771109777206232,0.0891984088485464,0.0684058883875289,0.098062270293933
"CENPJ","CENPJ","grey","grey",0.0387441142765251,0.0708750100487821,0.0237683724090991,0.0388687876525367,0.0707812768740928,0.0345558204526049,0.045129476543779,0.0580733902596922,0.000341265764877589,0.0535247522306649,0.100339499885442,0.0674379804831437,0.0271136004777681,0.0918757425208863,0.056077557631676,0.0863369344083757,0.0926605435750891,-0.0102262856587321,0.0640443111497959,0.0120864605793473,0.0606671938852499,0.0580602741440465
"AMER2","AMER2","oligo11","yellow",0.138498425453066,0.258857374179199,0.120919757342691,0.198894850120436,0.117751210259133,0.313116792925605,0.13079547929483,0.204914329930127,0.218260523377128,0.216252764496626,0.114627401452985,0.282709405047677,0.199624500079868,0.159372893408877,0.280249135602427,0.23448403236297,0.185689151302085,0.108877224607923,0.182299186493807,0.145893040682868,0.120126384040943,0.134873517324461
"MTMR6","MTMR6","oligo14","brown",0.141169536713971,0.163674182812547,0.126478532664403,0.159533953298388,0.128247409183531,0.14083137045268,0.12007743080496,0.130698331010524,0.140422653524381,0.164556004840085,0.177317855232283,0.0883672294965177,0.139614700666724,0.120964664546239,0.16680808765017,0.122602752496513,0.10598033547303,0.0871605218904609,0.0633994222470321,0.0503337860415266,0.0942002308226032,0.123629523833478
"NUP58","NUP58","grey","grey",0.0954479529683602,0.107646379957628,0.037338447860007,0.0932688236939854,0.083329147337612,0.0487516094314341,0.0737617276646095,0.0829618584715294,0.0663376664644219,0.0768688309254896,0.0656279686695691,0.0466958090739864,0.0306373336692906,0.0859422263759989,0.0636417961162199,0.0598904828994524,0.0723335184207349,0.0322320035906692,0.0612168971835894,0.0650878786270968,0.0487504123146252,0.0303329422575914
"ATP8A2","ATP8A2","oligo11","yellow",-0.0576214246422842,0.0565275683337083,-0.0461014259421119,0.000955515690548598,-0.00549245145012955,0.0433396814425427,-0.0487913961420219,0.00619735522599944,-0.000489239156845414,0.0239053549341584,-0.0186206148021198,0.18992689360752,0.0039131651230212,0.0961180925183145,-0.0175544872933607,0.0831602756813478,0.023447571612482,-0.00644839417097585,0.0511904111032197,0.0262736110903647,0.0512574681282294,0.010201219951109
"CDK8","CDK8","grey","grey",0.143890715726917,0.177293971255762,0.115514389872615,0.112565326841747,0.117352939708802,0.102874039682286,0.116290256681246,0.168173303256097,0.132280917122657,0.143687262834084,0.132490233435598,0.150142479233224,0.122992993589905,0.110935425758086,0.121563364398369,0.168307501395049,0.114963215701573,0.0671396836865224,0.134593818762186,0.11763997500795,0.11001658066286,0.112322141900737
"WASF3","WASF3","oligo6","blue",0.0851779407592411,0.0599348051426869,0.0397895269624287,0.0380304321816273,0.0372578803685341,-0.0172810957223475,0.089196933661822,0.0435399556899751,0.0350320074823379,0.0468331292545428,0.0462931266038348,0.00741336453090406,0.0559131863475324,0.0374007295515725,0.0289252525058401,0.0519135385416719,0.0787554391126727,0.0360034514043348,0.0445806971500985,0.1022299929171,0.0858557379529826,0.0021781792981905
"USP12","USP12","grey","grey",0.139637402563096,0.162016102073492,0.0593641955184338,0.134481782306891,0.126531227749276,0.0595647198941854,0.162702587626105,0.149402786681488,0.0791141679805799,0.115647563095377,0.116510250908051,0.109721675447652,0.0822060771838527,0.108509055219684,0.0834325253317011,0.143539877113595,0.0365778836481557,0.0392613763254421,0.112278300482253,0.154151861339347,0.0707183875884548,0.135457455449742
"LINC02340","LINC02340","oligo15","black",0.0777092876629157,0.0808290370910176,0.0561185862095205,0.0200037436430783,0.0366829311350054,0.0318517840390555,0.0176549458018854,0.102639697273148,0.0577221827626549,0.0681839053230103,0.0140207257576213,0.0802776744130535,0.057011993557202,0.0744756394000706,0.0477813371112722,0.146061780812448,0.0835346715433544,-0.00786708006436709,0.0935358160287613,0.0107483115831917,0.0479215830957191,0.0809201214830962
"RPL21","RPL21","oligo3","pink",0.0189831492307537,0.0385636467397927,0.0230442860427981,0.0504984417805466,0.0395030183077555,0.088347875997158,0.0552914179188309,0.0234414275519385,0.0443914040493403,0.0754831915985254,0.0254609521102,0.0478182665778974,0.034705719983543,0.0289377523575823,0.057828125400191,0.0310677735047587,0.0405194896642912,0.0339070541241265,0.0259385863257808,0.0550730444604962,-0.0148630317720374,-0.0156969821000132
"GTF3A","GTF3A","grey","grey",0.0505027408984558,0.0795761947373197,0.0778247376542254,0.068941016189258,0.0429078394332176,0.106629984947821,0.0578480032474597,0.0496810382951691,0.034952015147619,0.0558287982823643,0.0797868857997566,0.0503588360223617,0.0619192418597273,0.0498838217638866,0.114213097200225,0.0593434173481582,-0.0248358200591826,0.0614090944899947,0.0602833853293588,0.017527364411784,-0.00770227176624718,0.0435610052299052
"MTIF3","MTIF3","oligo2","cyan",0.0724207827273959,0.0806120957904665,0.132264417229923,0.088951142744636,0.0760643545540004,0.0926600354303188,0.0195959565383541,0.0835678261217354,0.0744142572030434,0.0505176483576147,0.0063721865352838,0.0778205098377906,0.0513001889879493,0.0484596744736794,0.081875309504603,0.102042405051824,0.0121941263177571,0.043089872467404,0.0596761933285911,0.0566628622342672,0.0564440161409072,0.0755419642786823
"POLR1D","POLR1D","grey","grey",0.0198391688016835,0.0117590140346713,0.0026885754046874,0.0290323426009046,0.0106253004309541,0.0265090427551368,-4.37696172523215e-05,0.0121510879704058,0.0280053368540707,0.0253659867451575,0.0169265196041401,-0.0109182217885364,-0.0268087613442611,0.0160834154818852,0.0432303960467043,0.0036267107813133,-0.0177050943148424,0.0279760362704999,0.00281594492043798,0.0342950646235641,-0.00698361781735856,-0.0102115909687636
"PAN3","PAN3","grey","grey",0.15618065096771,0.167753397902798,0.116596677647482,0.101108815557488,0.112949308514585,-0.00186849115709405,0.112203313525132,0.157138255022295,0.105842972378015,0.113448552711658,0.101298307149954,0.107603205150976,0.0670016554679987,0.134088534448578,0.0593944836147532,0.138122433632506,0.101604407296125,0.0386117366733455,0.146447838847253,0.113937811589996,0.107575683624421,0.155874637006281
"POMP","POMP","oligo1","turquoise",0.124431863066873,0.115055378156778,0.0963373921272581,0.0950147438537889,0.122894054167285,0.0693717179402849,0.105851063777824,0.124789044221322,0.0740810634975985,0.101444602568515,0.10869705848074,0.0636337778410956,0.102691257004218,0.0612454872853333,0.119589604994382,0.11332727124794,0.0435295628082353,0.046283287124525,0.0519736560372746,0.0318025892684566,0.0456146643445882,0.104289010378817
"SLC46A3","SLC46A3","grey","grey",0.0410031657991567,0.0429411673099047,-0.0145527390783951,0.0145495476364811,0.020402478003165,-0.0260292710838227,0.0146747096618819,0.0409104550157981,-0.00467306812319985,0.0179170078957401,-0.00397544606002356,0.018302243734598,0.0275830061055101,0.053566714547611,0.0102341074747528,0.0514855001522022,-0.022817409685649,-0.0169716661508127,0.0649608697542519,0.056198385341791,0.0306316127082516,0.0640340596940719
"SLC7A1","SLC7A1","oligo19","royalblue",0.0600255490191858,0.0562519846169575,-0.011373932408034,0.0332502655909971,0.0365016565979219,0.0142797997446407,0.0700679581310924,0.0376749598153074,0.0325927690572835,0.0812052022615318,0.0312386073969578,0.0102093243272502,0.00090247861790852,0.04421909851727,0.0570320840739184,0.0494872655749503,0.0299067493925757,0.0579974573652043,0.0670715624905164,0.064006250371693,-0.00629628142505813,0.0451036893501641
"UBL3","UBL3","oligo1","turquoise",0.275773043610279,0.297637405118834,0.202946662932747,0.205290774023778,0.20577797476354,0.220379843747334,0.255578733261517,0.245474937509947,0.194143624744088,0.197105531624284,0.155750127183834,0.184215618339782,0.233600738824949,0.239182875367799,0.292794593404081,0.241964035956628,0.140975134940475,0.176480601233917,0.193619390742574,0.157976365752487,0.141110583427637,0.201777113144933
"KATNAL1","KATNAL1","oligo12","salmon",0.140473203958246,0.14641596655186,0.113652940717442,0.127594127183856,0.0600515179667236,0.0960554811838907,0.100920208800504,0.138772988121269,0.0798782132948569,0.0885199244414155,0.0872191390538342,0.114174689954905,0.2138118905838,0.0845118153454176,0.13694001398623,0.140400421449747,0.0417382626845203,0.066729889020467,0.0750709117273067,0.0708450397373787,0.085028646324366,0.0898747059492389
"HMGB1","HMGB1","grey","grey",0.176389863103667,0.216436649734189,0.114580265975486,0.120617852511442,0.170568656534219,0.139364610000628,0.166776696136048,0.180682665666244,0.141166745031195,0.132125190180709,0.13233708360314,0.159971106725674,0.178820082849531,0.13154194108311,0.180955259778448,0.194562904550026,0.0975999319009233,0.0631758141565417,0.135360755067003,0.0710159040315347,0.106261152137348,0.129948857818354
"USPL1","USPL1","oligo6","blue",0.0662884322883245,0.0766146422855008,0.0715714807008044,0.0433215433117546,0.0808111917600443,0.0486654158207303,0.115173575913201,0.0583491090095572,0.0720149028087249,0.108076075652012,0.0333110408767653,0.0497764725727757,0.0975946756827062,0.0406661171373575,0.0826435698078852,0.0488236868640761,0.0625750999183082,-0.00825463097556927,0.085359571774897,0.0763293709303718,0.0598513102517416,0.017539972560072
"HSPH1","HSPH1","oligo6","blue",0.284612020957183,0.230556074387699,0.184302561658479,0.0702610494931006,0.184282614210938,0.102184152202947,0.662847708251025,0.0974057053627124,0.0773034651902261,0.342960525111114,0.154024937360846,0.00998923891949702,0.171022470555157,0.141402168545073,0.240275601408334,0.0579505546134578,0.112998706387741,0.139673295962428,0.161030774848052,0.107504040890232,0.0506312784392593,0.0914754922072002
"FRY","FRY","oligo11","yellow",-0.183755303787432,-0.0426958542389698,-0.143448982960102,-0.0495128506616961,-0.132676239244412,0.0717554366634397,-0.162939949084957,-0.0739614893671718,0.0153485050115808,-0.0424456189217411,-0.0946392602991051,0.187582953484347,-0.0609275339497994,-0.0114189881574572,-0.0464201027448612,0.00767119733393227,-0.0442703346238363,-0.0509624686538785,-0.0298402102900059,-0.070601182806299,-0.0178870919296866,-0.0573044108705159
"N4BP2L1","N4BP2L1","oligo3","pink",0.0332099247845327,0.0703100950710549,0.0291975449262058,0.101991618252908,0.0474762574118906,0.0387379744329401,0.00656194686606623,0.0652994851670052,0.0444778743944758,0.0584339553645132,-0.00859691018413787,0.0809537844390591,0.0529439782528341,0.0482039787560838,0.0704106620344783,0.0845910135255046,0.0510235103772508,0.0447872012072838,0.043544004272474,0.0307488105604589,0.0424712953427605,0.0251497398124869
"N4BP2L2","N4BP2L2","oligo1","turquoise",0.322119913522841,0.311223472901306,0.176481666939405,0.233831332181734,0.20522452831734,0.0549633744132978,0.212768525836748,0.317500896558223,0.177766205009253,0.209867396380706,0.227871252465868,0.211703911649464,0.221870487836165,0.242571880059172,0.1584652008044,0.294529832199246,0.171485909912429,0.0732553067568985,0.267487071303154,0.204389241122767,0.249021819203074,0.259249001322129
"PDS5B","PDS5B","oligo9","red",0.140555835277007,0.149670843801845,0.0824008928579668,0.106184809125143,0.103188815874459,0.0862226999339466,0.14672133173972,0.10806608079827,0.104193908137829,0.146697925339303,0.116291312118095,0.0735189503101091,0.113606694074773,0.139364259853792,0.0975135607110342,0.105385540504156,0.0699686766293211,0.126565380102794,0.127709043998183,0.163912451610384,0.0822987895736743,0.0856800535374718
"STARD13","STARD13","oligo11","yellow",0.091893995072101,0.217576890633979,0.0453096478884512,0.0819991243204526,0.0758178568056852,0.0783087482558843,0.0961830153372801,0.181980160955775,0.0907720302705848,0.141636778703098,0.103458601741711,0.301219918099354,0.154103856836421,0.191388274569289,0.0602782524923527,0.204373594822258,0.0927788657571813,0.037655873461782,0.1269377651238,0.0968985615101483,0.138752671361822,0.136583206360855
"AL139383.1","AL139383.1","grey","grey",0.130601040680045,0.129887294849116,0.0708189422728846,0.0808223925990609,0.0839854288011106,0.0549737181951975,0.0419963580498888,0.152068564205322,0.106367097686252,0.0332355781927915,0.102594604059742,0.115408093018178,0.135045403833956,0.134995700678366,0.0565328620752766,0.142825756211223,0.0879802232141801,0.0173773295835761,0.109809074951158,0.0933532334615018,0.0757286646228701,0.109283728512227
"NBEA","NBEA","grey","grey",0.0954335957645017,0.124863731436769,0.044702647140376,0.0861482599304139,0.0421200740939228,0.0314262920348649,0.0506742671656922,0.109632340451647,0.0955810899372563,0.0505541277524389,0.0597624048402113,0.145782229155102,0.0637324817816333,0.132090128071012,0.0623003901803025,0.142043701064807,0.0670005141072336,0.0688334846080386,0.0964456905113115,0.0754457636203522,0.0975483439387521,0.0702367894127601
"DCLK1","DCLK1","oligo18","greenyellow",-0.010616581481391,0.00209600305235158,-0.00660098344761694,0.0110581598079994,0.0170184226417983,-0.0451509515993394,-0.0458515243002176,0.0230720181091918,0.0379989285653688,-0.0545804917067783,0.00861710965905785,0.0268831714802303,-0.00870926812336365,0.0210344766818722,-0.0475746769179928,0.032219323673834,-0.022898665874087,-0.0487641894097582,0.000791393797799255,-0.0259711013686541,0.049400861870907,0.0431324525033745
"SPART","SPART","grey","grey",0.128815711618162,0.174358817012504,0.118978648275475,0.135445137836159,0.0976030989067076,0.104346461575634,0.0783850415833648,0.160952353165888,0.121486081283615,0.13699759010617,0.102523411191566,0.161453583161659,0.104709176052752,0.126364700634584,0.132141957431532,0.176577550371118,0.0425404555971473,0.0803879118986577,0.082588831191872,0.112805965492268,0.0799230038588675,0.133322915956599
"RFXAP","RFXAP","grey","grey",0.109432734991319,0.108982250607496,0.077834559416534,0.0610080590057947,0.0932434591625139,0.0759648598246698,0.05046396972896,0.124024576549906,0.114526521454874,0.0930552901644593,0.0847298905785848,0.0861621906048432,0.0824948068862343,0.0859710218036113,0.0863399261007701,0.113977001645049,0.0990330224266038,0.0346818352047754,0.10988615495884,0.112546118391372,0.110658874312056,0.0735719403217879
"SMAD9","SMAD9","oligo1","turquoise",0.255645326318927,0.180020918029563,0.142037676927877,0.138591620808109,0.150306794447785,0.089562734123257,0.239376485241397,0.16520780231297,0.136913275248588,0.188137341480591,0.164068824002882,0.0399812432965227,0.136714032984854,0.123716924488796,0.179821698693901,0.122455028386332,0.0928465908458304,0.0823655496522872,0.149093133911108,0.145055732016263,0.102423686335894,0.137483441947708
"ALG5","ALG5","oligo6","blue",0.11285350006488,0.0916824765089315,0.0525289748341657,0.0541161204822884,0.081434850665824,0.0291364885733183,0.106199693013897,0.0743666383547262,0.0558051241510541,0.0745980611924752,0.00338640007972335,0.0451039223365959,0.0917312753367353,0.0566427841432991,0.0621643858425328,0.0592234256733795,0.0847053375014394,0.0471178541022169,0.0463425872351609,0.0717357293874056,0.0460979619254637,0.0410029581223437
"EXOSC8","EXOSC8","grey","grey",0.0379096036805958,0.0508996395117038,-0.00968055058663913,0.0363901893501823,0.0729406284904807,0.0392859432988983,0.0305940312326037,0.0599087780768761,0.0422232164543436,0.0563889705210081,0.0963065945871926,0.050566354915693,0.0460821101388719,0.0462412354201065,0.0396544124649604,0.0463761411054626,0.035031870144868,0.0410654959727455,0.0571059086297206,0.0661429192550463,0.0350437162877705,0.0468901769448292
"SUPT20H","SUPT20H","grey","grey",0.115888351769358,0.148960420930517,0.149875929709731,0.110175462417765,0.105116437586351,0.0875773732981776,0.0776660138110499,0.137290642551257,0.0985180509507332,0.14999054058306,0.105991111407938,0.108867997801178,0.107147581392361,0.0832142478776704,0.0953475581802989,0.119364764333032,0.167156673818499,0.0194522696247669,0.0877313500541608,0.110826421359963,0.0532947447608381,0.0746335622164743
"UFM1","UFM1","oligo1","turquoise",0.163862709714444,0.208669185349879,0.133091470810821,0.128139048438585,0.164261519507197,0.0872398052613154,0.132866609901124,0.172551241929345,0.13138181466101,0.106999425788578,0.140179001144274,0.162901895090399,0.1817818599971,0.156456171609611,0.143193915699075,0.180560657429357,0.134195180841672,0.0523995435536246,0.178993490331147,0.0925878766255614,0.136134764166052,0.129229213637077
"PROSER1","PROSER1","grey","grey",-0.0264031186717887,-0.00273546139686778,-0.0310189649409263,0.0211355721586947,0.00887597512174797,0.00184855076625368,-0.00385471407576077,-0.024609295214021,-0.0461935755296378,-0.0261881003705027,-0.0166356666959919,0.0150194518394214,-0.0205013786417274,-0.0348192350967214,-0.0236925621875846,0.0206285923700656,0.0406788951150468,0.00513839459084203,0.0054014648000551,-0.0154265285949971,0.0146210341892039,-0.0394545475183698
"NHLRC3","NHLRC3","oligo15","black",0.0614024536922568,0.106516111908805,0.0529432935210816,0.0832000895139859,0.0401669850591875,0.0289942205227109,-0.00152322680244808,0.11896847168609,0.102982589912659,0.0372775719705104,0.0357463143837871,0.12461860849258,0.0547957971879174,0.0502985153708999,0.060081070409808,0.136827115058705,0.0726221237917646,0.0643541302844292,0.0749299364594418,0.078119968194184,0.0720838905678386,0.113341065257885
"AL354809.1","AL354809.1","oligo11","yellow",0.000831180414558782,0.0925650035759295,-0.026275381456017,0.0378243114767651,0.0243579595005355,0.0517928389013182,0.0179895081863374,0.0676254341823984,-0.015375599428309,0.0803195391585163,0.072023051038577,0.133519799749263,0.0393703134815569,0.0766421715390806,0.0175599721627679,0.110552533901362,0.0450881101601889,-0.00589858651960598,0.0587885309642635,0.0599026053299586,0.0663796233901043,0.0383629096759806
"LHFPL6","LHFPL6","oligo1","turquoise",0.0831176916689643,0.0739712072718797,0.0345367434288517,0.0278448029423828,0.0508240646907908,0.0195494548391246,0.0511671004672672,0.0802222272251728,0.0772659859730505,0.0348516472841931,0.0411440298373008,0.0362386696394322,0.0466763609000738,0.0310594651052745,0.0599114595107297,0.0553650256616488,0.0238400181402309,-0.035862107046633,0.042133922155459,0.0659342502060506,0.0469237323026497,0.0485178096226004
