"","gene_name","module","color","kME_oligo1","kME_grey","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10"
"AL133346.1","AL133346.1","oligo3","turquoise",0.0452507792366636,0.0591393519865061,0.0747319934089831,0.0564675670096109,0.0357394966219811,0.0555777282214042,0.0593294215486487,0.0393181794988075,0.0657217819585485,0.0600894199727771,-0.00108305282976766
"STX7","STX7","oligo1","blue",0.367529855190611,0.338222536228439,0.26026610189699,0.223224887208636,0.303518022067936,0.341015271467664,0.272030632906223,0.280062613219518,0.272342735393564,0.240834847819047,0.0582932243217238
"RPS12","RPS12","oligo3","turquoise",0.0774442822805267,0.0849029398021413,0.0558085801668363,0.113866398967141,0.0986251949994574,0.0795324735557374,0.0492804778879823,0.0519480992733119,0.0571290233247989,0.0510279338041477,0.0196978677597227
"EYA4","EYA4","oligo5","brown",0.206395974392714,0.20245235223396,0.161737272683231,0.140023254859908,0.174127914146147,0.235877327817957,0.157424960200583,0.141063579227605,0.197690404411444,0.187575122926519,0.0282162101867912
"TBPL1","TBPL1","grey","grey",0.153360565793062,0.148569535814311,0.113503319232494,0.127653891619892,0.15135462590076,0.158508644004282,0.104673616655197,0.101903914986746,0.126907574132098,0.120734100284005,0.028176279171018
"SGK1","SGK1","oligo7","yellow",0.321339302213123,0.302501210087899,0.295116637499592,0.0733078738144334,0.209007366259256,0.14740755701086,0.403696940427216,0.472729273347112,0.194217676126341,-0.0292440793279467,0.067656120226578
"AL078590.2","AL078590.2","grey","grey",0.0704509427952848,0.0850452005637387,0.115482058537158,0.0100203442957115,0.0241827620140973,0.0285422800974015,0.131644046782503,0.126432962500895,0.0848405347838565,0.00637425478040861,-0.00368495564258279
"AL078590.3","AL078590.3","grey","grey",0.116052298039675,0.152208173470976,0.192093518307231,0.0782659854534007,0.0792197847740094,0.0737316732717359,0.197899506357786,0.18497138629282,0.146399575254289,0.0248113494779115,0.0220862520647214
"ALDH8A1","ALDH8A1","grey","grey",0.104649088345748,0.0967239415168734,0.0979264329987709,0.0377114895073699,0.0692658464235019,0.0800803255094945,0.101511336844056,0.102620495210702,0.0751372475698374,0.050739578385015,0.00310032471003619
"HBS1L","HBS1L","grey","grey",0.364221035394755,0.366281088416967,0.323720611119723,0.245237609345389,0.306075174646999,0.301908537197399,0.343804503788516,0.344638858466872,0.282244140157354,0.188703559705765,0.0628780485674129
"AHI1","AHI1","grey","grey",0.398195658586991,0.414713151918246,0.345071130481768,0.273494947437499,0.319338506409652,0.367409543880486,0.340487920281719,0.336764668476652,0.325457023011783,0.264499717446305,0.0673403586292258
"LINC00271","LINC00271","grey","grey",0.115191681280298,0.127058672140729,0.115205033214698,0.0813481262171813,0.0900853944130676,0.105761431525726,0.116378993706827,0.103731582021582,0.110727597781464,0.0872912016927105,0.0395825029067127
"BCLAF1","BCLAF1","oligo1","blue",0.29144097313542,0.269573261467795,0.220935483673049,0.131613244711085,0.217435711576155,0.21906027697603,0.251829269583932,0.2721715845564,0.193039366870557,0.121692901190132,0.0311388482147274
"AL023284.4","AL023284.4","grey","grey",0.116029185064036,0.0992960118381001,0.0794464386355287,0.0664495450378907,0.103430986885658,0.0976439398218065,0.0894705754462454,0.0950168401560308,0.0751296395809463,0.0626719736504538,0.0295942772788587
"MAP7","MAP7","oligo4","red",0.711701643097057,0.713635093251265,0.622605786942046,0.507139521713286,0.651923312816723,0.653527434558581,0.638709046426442,0.628816286575259,0.594246747505923,0.458565560381203,0.107528084145287
"PEX7","PEX7","grey","grey",0.114968573661955,0.124311148241192,0.101962090373578,0.0912342464517987,0.103365905268221,0.113946193244885,0.0944546032419727,0.0906732461911923,0.0997368191143203,0.0853038035684869,0.0211866035159034
