"gene_name","module","color","kME_grey","kME_micro1","kME_micro2","kME_micro3","kME_micro4","kME_micro5","kME_micro6","kME_micro7","kME_micro8","kME_micro9","kME_micro10","kME_micro11","kME_micro12"
"RBM28","micro1","blue",0.176792832391967,0.175758570737106,0.144731483976226,0.0882629984921614,0.176209627455981,0.141330401821423,0.0190304573547546,0.114774448170239,0.105161591134663,0.131698992554495,0.0970374031702325,0.0357430124286823,0.151293188328166
"CALU","micro4","turquoise",0.16858175640616,0.153330365885414,0.135512284426297,0.0757686902305466,0.190482156558837,0.0994151355048889,0.0260607006944954,0.0803961975766034,0.0787695316660181,0.126436816802784,0.0935640425868767,0.0594301196651705,0.150871350035257
"ATP6V1F","micro6","magenta",0.0522869000851928,0.0263408011560815,0.0253620709516322,0.0254045814754503,0.0303931533946597,0.0381674120773998,0.152838462620081,0.0267218911702758,0.053250149499422,0.0432716194796226,0.0746684278485363,0.171991634424871,0.0331421939750428
"AHCYL2","micro12","pink",0.255377191204776,0.21872865517215,0.219843729974694,0.14111743243327,0.253061865311027,0.202853952932483,0.0338379005481436,0.193252384049743,0.192588206113435,0.246630233438342,0.0862780957010656,0.0258805163444653,0.278591775895819
"AC016831.7","micro8","brown",0.356016642954369,0.30610065699912,0.312735849761195,0.308035476035449,0.271239963533519,0.360658776504927,0.0752169367129346,0.359263077165021,0.419126602997144,0.375535624348857,0.162263054968244,0.0926130141764085,0.347176439295534
"LINC00513","micro10","yellow",0.104926658975394,0.0704982921927799,0.0611795813440026,0.0981853985356799,0.0456706647149548,0.0990630474256769,0.0453264800493338,0.0656861468086201,0.0883338909563947,0.0588006449280536,0.221998731939779,0.0563291228302765,0.0566897354905474
"AC058791.1","micro10","yellow",0.0777843647306786,0.0567353893302995,0.0533712659510938,0.0706474198831317,0.0348475415643466,0.070002230061801,0.0116078238904796,0.0518130033615153,0.0536988020426958,0.0458455170023218,0.159058604460479,0.050583423626576,0.0409570460752746
"MKLN1","micro8","brown",0.368454633419369,0.333978460679771,0.310582309503532,0.275777270411562,0.31851244984701,0.351731527003119,0.0578715173123053,0.313402159647591,0.340548091866088,0.331790584748668,0.162941255749108,0.0802355136162534,0.332826877624157
"CHCHD3","micro4","turquoise",0.347677125949429,0.319721309971944,0.287606394074937,0.168526189425279,0.366164505951647,0.252865076741204,0.087503594137922,0.216585907154831,0.197938126889398,0.300245828267361,0.159807796807227,0.185802995735253,0.309855697178489
"EXOC4","micro1","blue",0.463200337402959,0.448396625022332,0.398410831038584,0.263678526673567,0.447117676225479,0.398918301966047,0.0804306658279848,0.350352562774548,0.312874331073417,0.408054630995415,0.184808639578535,0.0752161028908178,0.434395530579889
"AGBL3","micro10","yellow",0.081907876633944,0.0849674078006284,0.047960522515858,0.0432307684193674,0.0666772402771042,0.0810258473117044,0.00574557375890483,0.0559751192254404,0.0410095956088744,0.0435076331626028,0.125067014171367,0.00879063354629764,0.0496920771807872
"CYREN","micro1","blue",0.118514809937672,0.128492513686067,0.0926245639996487,0.0727628284131076,0.109453189439669,0.114004783166432,-0.00541097150897971,0.0948368476725531,0.0724150587133389,0.089479345700181,0.0406775792934193,0.0282987582956837,0.108544332252141
"WDR91","micro8","brown",0.117475269943428,0.0890195867029444,0.114559281403244,0.10471435487266,0.0832345802083178,0.123127144958143,0.0229244694389667,0.122376099706007,0.140338963762323,0.125498723135044,0.0552159554189716,0.0243674460143949,0.10118357514546
"NUP205","micro1","blue",0.163647735806644,0.172521390225651,0.131562869264841,0.0566582062386984,0.177410068147329,0.128122179902025,0.00856448036142436,0.0948506529032646,0.0899946285078474,0.130792287319129,0.0634843526725044,0.0150456571603321,0.142083262334401
"DGKI","micro8","brown",0.0134600513106519,0.0167307008868403,-0.00354093299127358,0.0113809047790829,0.0105325266137538,0.0238242579637632,0.0223284476314499,0.0134845474709361,0.0577703936688153,0.0153178371232836,-0.00908347334335234,-0.000895715451381432,0.00264185358038808
"CREB3L2","micro4","turquoise",0.249165313089697,0.223099384255164,0.212810718403727,0.144824546213158,0.257745328282855,0.203973053936405,0.0399217337245025,0.169400318086878,0.153077740483638,0.215769116528015,0.116888457145556,0.045819027860463,0.227069851206838
"ZC3HAV1","micro1","blue",0.27409701803741,0.29763885606179,0.205596549667107,0.115817050059291,0.293922232229211,0.208126917320352,0.0341321155233759,0.15220129635583,0.160976678336766,0.226510219475345,0.0948562276359178,0.0402046951973535,0.262298621196249
"HIPK2","micro4","turquoise",0.253159231730711,0.27096294617229,0.193410063926393,0.137436610518022,0.266992527014582,0.2131978274268,0.0369277907673627,0.157163835537538,0.161439523844024,0.222125625918863,0.101357223702845,0.0487487049830533,0.242233991982433
"TBXAS1","micro3","greenyellow",0.51076724734871,0.471162492703818,0.466797405945948,0.480784117663155,0.453764204017927,0.484425364182835,0.0562171730351447,0.46203110002151,0.37986139633852,0.466909216160377,0.239715266651488,0.0905453094493145,0.478732820754159
"KDM7A","micro3","greenyellow",0.19706576651456,0.180600543868642,0.175858488260758,0.219018955443519,0.160148999328979,0.19032848245215,0.0305986827124509,0.171648892452413,0.160552683401282,0.178643981220631,0.103090576198725,0.0242073507883836,0.174410581307316
"MKRN1","micro5","red",0.112336523987549,0.104661917965185,0.0806175603330849,0.080996680854515,0.0828838526014142,0.126196148775543,0.0481342386295933,0.0952314749243704,0.0910713103538632,0.0812318965143893,0.0674776609274037,0.0548762547047122,0.0927684780083713
"TMEM178B","micro8","brown",0.0291197465858029,0.024700553868393,0.0117312495245119,0.0137837756009143,0.0237344615000989,0.0205407046803936,0.026142222149501,0.00706775248459782,0.0708702465626503,0.0157182892001141,0.00598157447986954,0.00711754543067035,0.0248497525353544
"AGK","micro4","turquoise",0.175878750923211,0.164252406623869,0.142795555699812,0.087344176147031,0.188996671414189,0.14166085548033,0.0182252368103321,0.11293268403841,0.084851679693923,0.130636838463199,0.094118051934195,0.0403349614774917,0.156941524546756
"AC004918.1","micro3","greenyellow",0.100321044109006,0.0678978355230917,0.10974454089085,0.135689532797386,0.0678421393136003,0.116378919342565,0.00432071209578088,0.125079659750578,0.0905593726616383,0.100921549430445,0.0650730861544072,0.00865401236547718,0.0927656588495154
"KIAA1147","micro7","purple",0.186190885589798,0.120174534038166,0.204715580181511,0.201765853319241,0.135285858456215,0.173599593334194,0.0359497819324201,0.25550080179322,0.177453768697524,0.199305974187979,0.0958375309300656,0.0212720925354298,0.172439661915493
"MGAM","micro10","yellow",0.100596287424141,0.0614007787988118,0.036060134825846,0.0856094948860328,0.0635815085765622,0.0852600246888376,-0.00164504990017277,0.0278098963729184,0.0351037475947775,0.0236929933501285,0.262520087252754,0.0773304750347927,0.0377787197672664
"TPK1","micro1","blue",0.304430974164283,0.302690963760849,0.264753990423641,0.207280513365045,0.271921966189206,0.298625749099217,0.0314523142809631,0.261119309504204,0.219241610284569,0.27285449532656,0.143752522218293,0.0332807357722628,0.282795695602215
"CNTNAP2","micro8","brown",0.0514225805466473,0.0398621555878432,0.0133548177671916,0.0534911562061287,0.034939955465854,0.0420972215634843,0.0595713908316672,0.0288033723436167,0.177520607588201,0.0522833132826685,0.00011997643134643,-0.000580226583047983,0.0414906098751897
"CUL1","micro1","blue",0.296186927028196,0.343265662348416,0.247116574869196,0.140207684904844,0.312003047444,0.231187845899429,0.0207834056917532,0.182016056673306,0.160932934208108,0.226328523043473,0.113077069196424,0.0567012292135383,0.262518641722571
"PDIA4","micro4","turquoise",0.142376455636945,0.155194589872993,0.0716081367974339,0.0223716470449676,0.202567408747548,0.0750139597470788,0.040255565509739,0.0184045667930255,0.0474390394683143,0.0846489687745324,0.0822058371119492,0.0538810604764978,0.116251332031823
"GIMAP8","micro3","greenyellow",0.140949220557564,0.10761564533261,0.131527687521752,0.196852297028215,0.113013174930323,0.136579751311446,0.0255430394071481,0.150348004724747,0.108687966267923,0.124967943336294,0.110716804875097,0.0290923932511774,0.122672594493102
"GIMAP4","micro10","yellow",0.144572911282636,0.109448442675627,0.098427402071824,0.154162048889499,0.109636440430297,0.119319704526482,0.0505377690189451,0.110187047411409,0.10192962373325,0.106306927827181,0.209283337768578,0.107581048700183,0.104099228439539
"TMEM176B","micro10","yellow",0.167436843415785,0.173106214188556,0.0749684139985721,0.120595775317861,0.125287914480118,0.152141867635241,0.0462616277616402,0.0759853889428797,0.103796173898179,0.0769371059291895,0.257114024941574,0.0938175277793208,0.10841822539509
"SMARCD3","micro4","turquoise",0.135415195947948,0.140900142851342,0.0880212910350444,0.0615043179826847,0.135316901294116,0.11993236149748,0.0244513651819259,0.0825042903204204,0.0983955545862537,0.116730938454238,0.0398553859945942,0.0211790201275752,0.145211528055571
"PRKAG2","micro8","brown",0.291326750640682,0.260148945785807,0.262207047351436,0.242070640253909,0.215071559585804,0.317551677926045,0.0208721806525845,0.314417011414332,0.309747612556072,0.290192266387664,0.155807856772138,0.0428274266888321,0.27991680792663
"DPP6","micro8","brown",0.0177863867944957,0.0267253006693805,-0.00628233994422352,0.016990324489334,0.0491008417226967,0.00206610859746706,0.0380553276774496,-0.0100172526037334,0.0589386747737425,0.00573267232547603,0.0015299053076373,0.0204345517135718,0.019636677953272
"PAXIP1-AS2","micro1","blue",0.0952517655645091,0.09972458097699,0.0903028236260554,0.0722593883222245,0.0988282582190686,0.0836390795677949,0.0131446869488617,0.0682132763028442,0.057174764428379,0.0780409597652791,0.0490993815177509,0.0298584010346398,0.0867275463697956
"UBE3C","micro4","turquoise",0.324965121170899,0.308891259777891,0.269186704022343,0.154729807812503,0.346607422870763,0.244170333786883,0.0695802907225271,0.216476379122769,0.211048344393311,0.277648556584804,0.114674676905962,0.0552905407096946,0.303236036348319
"PTPRN2","micro8","brown",0.0744010207324693,0.0607920267967076,0.0773402139489749,0.0721493007678036,0.0648814683907553,0.0695082901935409,0.0894486084378179,0.0785507273522251,0.128537020564434,0.0795888465438813,0.0313348886193011,0.0432024792033567,0.063834747983638
"CSF2RA","micro7","purple",0.144999600756095,0.0948150148621273,0.184801072055381,0.165044264648062,0.0660252231244454,0.188199236134922,0.022191399331266,0.260651039585017,0.14809631813937,0.14320996601948,0.0851469771758534,0.00168916667830943,0.118773498252518
"LINC00106","micro1","blue",0.0675661611508237,0.0864072570395843,0.046249650368112,0.0293855139940624,0.0675714993663481,0.0646215339424243,-0.0288454822519291,0.0367366011265134,0.0246583836733672,0.0399402841240648,-0.0025911266170153,-0.0278731110519584,0.0622325510502645
"CLCN4","micro8","brown",0.0281144315984984,0.0138030820611799,0.037004504928406,0.021716628987456,0.0159279142832463,0.0168644417439905,0.0923613125315417,0.036006243320246,0.0633086874549533,0.0371085970223532,-0.00948694279465149,0.00438553767287174,0.0292235355444984
"ARHGAP6","micro8","brown",0.306722602605772,0.249366716259764,0.290174301106118,0.272915856038181,0.268855834000087,0.281440637878797,0.0378749859086616,0.284508843617968,0.303876077265014,0.301848554236951,0.151119830131485,0.0662694955801714,0.294054216742282
"FRMPD4","micro8","brown",0.0106902125689609,0.00768388223437542,-0.00495863469408745,0.0165380454292936,0.0122383264598039,0.00421970784783456,0.0291708046357146,0.00125273800467171,0.067276920496502,0.00443265847006564,-0.015769499017542,-0.0039300608200914,0.00921339194892867
"TMSB4X","micro11","tan",0.234240762441057,0.167348410680789,0.132028187362222,0.12740305256583,0.183080327664668,0.148233112892015,0.216875906199542,0.103517721549718,0.130094550931231,0.164947107030022,0.298183455285976,0.687905362373172,0.157073895918169
"GPM6B","micro9","black",-0.0235072064554461,-0.0384579757190354,0.0203633633779391,-0.0156118163696418,-0.0201843435812619,-0.0276230650029539,0.0471296053739382,0.0138075137183673,0.0341381630832056,0.0369134428634402,-0.0433215700872302,-0.0234336653761071,0.00869177246009482
"CA5B","micro4","turquoise",0.209919416340307,0.223422763068827,0.167815020535626,0.0901022780111208,0.235336011001916,0.16256921823831,0.0126185874557446,0.108100566542032,0.0998931086540905,0.166555480787697,0.0851791031115759,0.034664647815794,0.19531442032264
"AP1S2","micro8","brown",0.120204129862818,0.112984319851039,0.0658771881919533,0.0664565523350188,0.117906216594654,0.0935581846321349,0.0761513125046436,0.048951937895858,0.116140182430779,0.0889193608310595,0.0808403642003909,0.0370350937038789,0.0961829300829276
"SH3KBP1","micro2","green",0.424619507617243,0.373332725050645,0.491149512746929,0.259034778048838,0.412744520482564,0.361978507397736,0.0554056494198766,0.395059206485643,0.285701426993673,0.43444982587028,0.156764289320567,0.0401930208090168,0.428359582547533
"CNKSR2","micro8","brown",0.0227558755182931,0.023149773858664,-0.00821285729888698,0.00398365382799466,0.0283298393583829,0.0114361054722833,0.0811896151835263,-0.00281044369768573,0.0953048778759747,0.00828058200942945,-0.0173652108598847,0.014352197536437,0.0151217822418334
"APOO","micro11","tan",0.0899135700782265,0.0535297565179788,0.0335274818285999,0.0747057623892422,0.0685657339803812,0.0603756707449317,0.149687376559562,0.0239891507180036,0.057918168833739,0.0539544015736615,0.134779373241752,0.392591059972247,0.0428489502510126
"PDK3","micro8","brown",0.135473556694447,0.123780868773105,0.108211118802044,0.0928017583972592,0.103401976009317,0.13354245243993,0.0197359657355982,0.115403420227649,0.148435261840408,0.121210561608882,0.084555094572914,0.0201176245978283,0.124589382574759
"POLA1","micro1","blue",0.216122468555559,0.21095280382023,0.163282147920657,0.116264893063853,0.216887796338763,0.168298094298554,0.0164521408855433,0.141510049344272,0.120603214893427,0.180723760284944,0.0843703164467056,0.0384548103132428,0.195927005379267
"IL1RAPL1","micro9","black",0.0591091565529163,0.04846131455631,0.037945555040035,0.0180153207727121,0.0579499566253322,0.0363812205925035,0.0152111766730104,0.0509992267520702,0.128991737477038,0.0844100689284958,-0.0423350934651602,0.00329167038661148,0.0690532452612964
"GK","micro1","blue",0.196538682117171,0.281815755372889,0.0814157783993073,0.0972766893466574,0.191460378902284,0.204974071500927,0.0285788580098604,0.0966558719328033,0.172417999758668,0.150955915441019,0.0917864083658379,0.0578759875929037,0.186524389471829
"DMD","micro8","brown",0.0423765075963389,0.0473075801452169,0.0105470003289317,0.0225659957728154,0.0392360795581398,0.0398433378756478,0.0335148265158357,0.00872973930924492,0.0749402034590686,0.0226161418521774,0.0284651086232679,0.0127926081683964,0.0347902926988981
"TSPAN7","micro6","magenta",0.0214183209853934,0.00259641902475956,0.0197571398490838,0.0415806105032815,-0.00260967975217126,0.0151351070186592,0.355243954674752,0.0305779852122828,0.151391105905261,0.0389039200666034,0.0119556144478089,0.017847319067644,0.0137917551654225
"MED14","micro5","red",0.179640630629491,0.161315495062044,0.152130147454835,0.1233857278635,0.159023020070326,0.18738069287374,0.0383281015164958,0.141746437260381,0.134586261112702,0.15061219289341,0.0785945566659837,0.0390603224042949,0.148840719880244
"USP9X","micro5","red",0.312602455971253,0.282358874533999,0.251987059790331,0.20236459720043,0.271876208662983,0.313924643555584,0.0774906094909216,0.261107842791175,0.248080004608263,0.287987827146642,0.156257671556662,0.07452648622092,0.289824401000933
"CASK","micro4","turquoise",0.257725339236435,0.223781787670905,0.232879824917107,0.14170686832311,0.2640896582049,0.186671486668651,0.0599657263833315,0.185421248195517,0.169523909184818,0.239711134867607,0.120238857290889,0.0426148933038661,0.254505127906174
"GPR34","micro10","yellow",0.153634733213058,0.0676968456756279,0.145026978130344,0.184671481171721,0.0953314153253737,0.128027289282741,0.0705968720629898,0.11865798595522,0.0597377565429559,0.0877451506037722,0.393095664093466,0.15732388135434,0.0641677712045198
"MIR222HG","micro4","turquoise",0.213303662241523,0.205640580896049,0.213836242629562,0.0886213041704109,0.244263203039991,0.16146936399281,0.0188609944053637,0.1487318392606,0.113932620198012,0.184634365545277,0.100732245881423,0.0257249320221245,0.205233106181424
"PCSK1N","micro6","magenta",-0.00854327565141366,-0.0230556569572927,-0.0149711594611004,-0.0172546559699126,-0.0123951597131417,-0.00933138648505625,0.279686976569319,-0.0176743677183255,0.0844988822378071,0.0116620838536582,0.00521938693777366,-0.0104805168612742,-0.0109836172619537
"GRIPAP1","micro1","blue",0.177536917994694,0.180798761177674,0.133745143878697,0.0927958228776236,0.166390546566557,0.160125007283913,0.0385884895869087,0.126367757359375,0.121504145735355,0.154401076312562,0.0833882003714053,0.0270996293228635,0.158448727621465
"SYP","micro6","magenta",0.0573418819010395,0.036686636937963,0.0326980454348842,0.026270360458619,0.0402691749755067,0.0508459306725687,0.325085566083841,0.0385511396938576,0.127069355276864,0.0405249485206472,0.0311587784223961,0.0169416746734397,0.0360279728052494
"CLCN5","micro2","green",0.184102691695256,0.150146441626739,0.203796973564645,0.150122074753734,0.173446489416456,0.15699040080824,0.040229624793802,0.175648114577448,0.151819850433372,0.190305182667338,0.0734506724027442,-0.00149922176455016,0.174891163617775
"MAGED1","micro4","turquoise",0.177785461189457,0.162056668880843,0.143457776055106,0.0780843659584976,0.189495173852983,0.122863367293919,0.0510025760682542,0.110391380561483,0.111022377070812,0.159887969154523,0.0555463302394129,0.0321791642568442,0.168159432340127
"KANTR","micro2","green",0.181626229293617,0.153299663163725,0.189677786180114,0.139804615222589,0.16010761903593,0.164525300251536,0.0296800821964227,0.173600640288621,0.130332205458779,0.179890865545884,0.0600815127750813,0.00977795346180767,0.17149719886059
"IQSEC2","micro7","purple",0.15519532941833,0.131054741367095,0.169910962630017,0.110307261304858,0.121916999109383,0.15761072339964,0.0257352372786093,0.196028012658457,0.155225270541328,0.159560893684119,0.0723029573419845,0.0118311414644594,0.147933854069434
"HUWE1","micro4","turquoise",0.260192866147981,0.252400300353227,0.215892637093097,0.139659438863162,0.274721324489112,0.19993183498356,0.0369645170532433,0.180016625031732,0.173433435760273,0.223225540594285,0.109274090848073,0.0700711861339412,0.25003148810208
"AL445472.1","micro1","blue",0.109627019389351,0.120921603944759,0.100652217823557,0.0398882325699999,0.112995219054889,0.107071181521404,0.0127393349767642,0.0768633856994478,0.059468316102967,0.100949593347926,0.0324397291018802,0.00495155779419739,0.126643127125164
"NBDY","micro4","turquoise",0.255767484900143,0.256787831639686,0.213961637654135,0.115375914660653,0.290021891691998,0.186642885468543,0.0321535073324966,0.148497396796216,0.133030588563416,0.218921355583142,0.0813813568030342,0.0265742436135198,0.245733963349081
"AL034397.3","micro10","yellow",0.231894214890532,0.212653701423798,0.169571531615275,0.150915072847155,0.249456544601083,0.170041459102112,0.0375918069707394,0.0913674084127162,0.0709441613265403,0.129528869626466,0.322080287551007,0.0988312888033382,0.157070017964154
"VSIG4","micro4","turquoise",0.309689085666641,0.295679299845962,0.213583026223928,0.129813296508028,0.356096045239734,0.194472534957741,0.0565300305004739,0.108524581884616,0.111969655643564,0.193090928946925,0.291472596413314,0.129232716413274,0.244583615540808
"NONO","micro5","red",0.141073706046619,0.122719015675162,0.0998172863217737,0.0945756668218122,0.123513926883888,0.136162831704931,0.0714896528266334,0.0978833025093112,0.110410774471184,0.119465086321547,0.0845632837252958,0.0401987867822472,0.12315309709342
"RPS4X","micro11","tan",0.127770032255637,0.0891362001265509,0.0637865221453189,0.0877147758250298,0.093204149897137,0.0820742602623493,0.180652994231277,0.0568155422822788,0.0738466141290729,0.0793217792310024,0.186657238571701,0.613479918303963,0.0755475820426326
"HDAC8","micro4","turquoise",0.308546270601169,0.280036608370812,0.28035971642602,0.174802937314955,0.307602140257647,0.257481382840743,0.0550313367285787,0.234852487772983,0.194343360223073,0.281681641379974,0.118486814415888,0.0376020416067783,0.293348842208491
"TSIX","micro5","red",0.1327521374586,0.146220773355349,0.0927092853279386,0.0730364778092182,0.104338843487433,0.151680653086726,0.0180287224164272,0.0869717326358933,0.0639667764303395,0.0810913302452112,0.151166291828147,0.0358246849189846,0.0979167875768509
"FTX","micro5","red",0.491564340665045,0.45760874211472,0.399119169531002,0.339983122231277,0.432897686821384,0.495189424564222,0.0789717080008949,0.386966001425291,0.376779189400689,0.43339514190063,0.267631638606627,0.103600189368917,0.445523219560315
"ABCB7","micro4","turquoise",0.205177886209143,0.189464465342343,0.168805191086279,0.106262481170245,0.20455934552873,0.163911564564023,0.0239339287919843,0.142035194108467,0.120352670975519,0.182914321174138,0.0754673001767558,0.0375304375831904,0.188373185111266
"ATRX","micro9","black",0.363773036308814,0.323822397176197,0.327949495959492,0.225388543552785,0.343427956299472,0.314555100184631,0.0796462456724537,0.307754033499342,0.284678687085873,0.380205798235515,0.129590726220394,0.0476828120215297,0.353639572137718
"MAGT1","micro4","turquoise",0.174185147138718,0.194179287266927,0.100562147998062,0.0428989982996456,0.218251524570659,0.109808269753557,0.0349275978979979,0.0490518357526351,0.0822453930749829,0.108330163848413,0.0819354636821089,0.0390367159831749,0.153042882593992
"PGK1","micro1","blue",0.214210799664033,0.223577854575656,0.157319746394519,0.100363579398419,0.227522032570556,0.148419594275978,0.0902550046228737,0.115323345175425,0.16622081816954,0.197364680035967,0.122926644068414,0.0788169741542103,0.20678412984909
"CYSLTR1","micro2","green",0.0642840365228843,0.0226576655191651,0.123743897980884,0.103773424166503,0.041752508247526,0.0709882530013943,0.0211685961826831,0.112979838575082,0.0473249877329168,0.0805529113888484,0.0575533539564652,0.00802567567914228,0.0579622989627472
"SH3BGRL","micro1","blue",0.371290729376402,0.408160139288284,0.305848999279417,0.173927363138976,0.359503210212254,0.315054786057482,0.0219410979667385,0.248105089961664,0.215356627975946,0.307976929405486,0.128171628866181,0.0789393665420596,0.362590728741164
"HDX","micro4","turquoise",0.14311610171696,0.135349764504877,0.133358406732861,0.0751728870484972,0.157387095879159,0.106921978101756,-0.0106655109249616,0.103637544552028,0.0951536215879658,0.134902878265766,0.0513864377012955,0.0263638978797529,0.14473763652055
"DIAPH2","micro4","turquoise",0.487327728090291,0.455731941414182,0.442186191251212,0.265590664218077,0.506053047472776,0.39464110908223,0.0509547929681579,0.35810192507722,0.290383756253352,0.41752921792148,0.211988296685982,0.0484962371552572,0.456950923014988
"DIAPH2-AS1","micro10","yellow",0.150318906967978,0.126568123979738,0.0917990289505064,0.10030260189352,0.106192628459221,0.12701321410647,0.04422726655342,0.0830906503560953,0.0649766878460172,0.0824050811892021,0.311212465124378,0.0487017812563277,0.0867944706399147
"BTK","micro3","greenyellow",0.139490774413982,0.13198618926647,0.119272524463954,0.132783001473462,0.117256790864922,0.12667242376578,0.0287306438218292,0.114125625082814,0.0978784531880528,0.114195191988603,0.0670415611093859,0.0531459566994126,0.120597463260465
"ARMCX4","micro5","red",0.167559343736026,0.157832289659152,0.142366323638637,0.112742903675055,0.150407607769549,0.188762901718652,0.0192801185585086,0.123719237303018,0.105718205117942,0.133595871415438,0.0748553881757732,0.0328542711112414,0.138036907676357
"BEX3","micro6","magenta",0.0283242630426022,0.0219614064407193,0.0213100374110444,0.0268873676413527,0.018871339105548,0.0254592898053141,0.17610769752574,0.0125761859121788,0.0644960921810331,0.0157832614856225,0.0357695304243687,0.0150028682325854,0.0171698016868202
"PLP1","micro9","black",-0.000597857558598648,-0.00687191535547899,0.0474289496067789,-0.0434965471244029,0.0258482804637482,-0.019237369502088,0.0548244188398983,0.0227397027489996,0.00976202893034978,0.0703814374703572,-0.150370953455048,-0.0466756257624989,0.0487754738162796
"TSC22D3","micro8","brown",0.106186048743863,0.0627374860010204,0.0719334079536347,0.0946305363409732,0.0629895785204792,0.0839890348620143,0.0663145116973458,0.123041855667766,0.165278091875418,0.136157651919137,0.0428276456749347,0.0405834963597889,0.11349204065366
"ACSL4","micro12","pink",0.288584262445808,0.28293117565839,0.266652392702069,0.173633142603684,0.287333300581842,0.246991800089827,0.0386337462879559,0.231197306514189,0.206735348128888,0.279345038164331,0.0965883156367996,0.048600704611844,0.317738936009024
"ALG13","micro3","greenyellow",0.228187943977618,0.18206533535648,0.209451603206701,0.249623037602591,0.185367903433477,0.211576606760011,0.0345362573791127,0.211520775265742,0.199859981410498,0.203085136308912,0.118213726678386,0.0824683999826178,0.199875697908051
"AMOT","micro1","blue",0.133517355701976,0.154997252073627,0.135390051068146,0.0726356679872358,0.131228070372684,0.113683803302505,0.0333883513989137,0.116608062968753,0.0952590528015466,0.120718619020416,0.0535395631021838,0.0339806584837273,0.126553797542561
"DOCK11","micro4","turquoise",0.382609372943761,0.374979729124553,0.340042475515787,0.250300911985863,0.381189568332987,0.324984910643804,0.043618679056688,0.290394726653539,0.290721102459299,0.356784403550832,0.15926574748592,0.0599238987277795,0.377574572712031
"IL13RA1","micro3","greenyellow",0.269523637562798,0.194354574896763,0.284508122949867,0.360070321576766,0.185546686596764,0.268689724806888,0.0472643293751109,0.296270941213067,0.232243176951504,0.259619307194725,0.225260851927868,0.0838288938680233,0.217836781363309
"PGRMC1","micro9","black",0.00640969149966292,-0.025907436975839,0.0199461166725958,0.0072570442262068,-0.00431976374399592,-0.00644969042199599,0.112523443327841,0.0199028413916017,0.0514418249754473,0.0339013230880104,0.00819258738445538,0.0198777341319324,0.00681924922223691
"SLC25A43","micro1","blue",0.120486007856218,0.139084335180091,0.0704024181690712,0.0340899143495924,0.138476439713168,0.0875898341140109,0.00247313986698155,0.0453253344845536,0.0563727997260245,0.0738272617539853,0.0547154496835291,0.0334906215356851,0.106321348580011
"LAMP2","micro9","black",0.142838321793241,0.107961065515619,0.123058323090847,0.063371151486827,0.131277482293085,0.0849588556163458,0.0563337091446013,0.104562359344724,0.109896249918822,0.167543159412588,0.0961829873515661,0.0522123378181183,0.133391140313701
"GRIA3","micro8","brown",0.0120485332718674,0.0203055110765167,-0.0158459113707285,0.00613033385117441,-0.00213959978913739,0.0177710389092254,0.0873583895485135,0.00540023311489461,0.0712622430967787,-0.00520744071753388,0.000241956017940118,-0.011140908218348,-0.000895579430805297
"THOC2","micro4","turquoise",0.245570717402763,0.237748253204681,0.208383296620349,0.142254441992484,0.257210473180736,0.199780349149547,0.0400868563993724,0.170799605797923,0.166988201281828,0.206917109221605,0.101253347924751,0.0472349000712143,0.22962481396343
"STAG2","micro7","purple",0.243808149747383,0.182913032379563,0.233280823625968,0.184259996089211,0.186327958413542,0.232850029534773,0.0446631305233604,0.265540886096292,0.210910666054038,0.243668196863181,0.145213374857944,0.0568817899163572,0.218977720122879
"SMARCA1","micro8","brown",0.178150656512636,0.152600995248539,0.148947709802571,0.127301837473286,0.169194480947222,0.138531908274914,0.0813403813504529,0.129455461895531,0.161267710514521,0.150738528128383,0.112250893214861,0.0525498180188754,0.159523891493879
"FIRRE","micro4","turquoise",0.218175932341349,0.216341352394968,0.170023465751585,0.0800672300350002,0.250612820763671,0.158981474729269,0.0363389171255804,0.12035809425923,0.108589934149593,0.176856122152853,0.0840346824317582,0.0110446073862972,0.207270059372088
"RAP2C-AS1","micro5","red",0.0828278309825161,0.0824012715708168,0.0786571068096859,0.0417886801853379,0.0645311540559074,0.107626653750086,-0.0016193512287783,0.0696850246711653,0.040162961580426,0.0591208897777891,0.06209450179165,-0.00223330078708312,0.054992837817199
"ZNF75D","micro1","blue",0.203304226339438,0.197322007428059,0.179950770628837,0.121686808231136,0.210394998511101,0.176023460823062,0.0202355956701361,0.153730596931024,0.125621426354596,0.170972777694425,0.0439819557413866,0.0291402846429041,0.201507011137642
"INTS6L","micro2","green",0.143209657629133,0.106310954587488,0.143793299324609,0.0976796991696931,0.136713537872675,0.104269499658856,0.0254187417159648,0.124489537833293,0.100875884478253,0.127070130375692,0.0535776698866811,0.043026593212291,0.132094262038178
"ATP11C","micro1","blue",0.228643866029751,0.262096989109434,0.187504262983188,0.125921198830617,0.247256150209103,0.196485469806556,0.0333844144146658,0.166626646690815,0.135465344328679,0.191550322385612,0.0788889889080668,0.0390142904254058,0.213961586918963
"IDS","micro8","brown",0.0631739620434492,0.0326662002422541,0.0551083270251986,0.0482790851722926,0.0423538723249359,0.0582701912910912,0.170150534228276,0.0487405451512384,0.153153705744934,0.0682054616184628,0.0404683070606505,0.0333469069378416,0.069128058966638
