"gene_name","module","color","kME_grey","kME_micro1","kME_micro2","kME_micro3","kME_micro4","kME_micro5","kME_micro6","kME_micro7","kME_micro8","kME_micro9","kME_micro10","kME_micro11","kME_micro12","kME_micro13","kME_micro14","kME_micro15","kME_micro16","kME_micro17","kME_micro18","kME_micro19","kME_micro20","kME_micro21","kME_micro22","kME_micro23","kME_micro24","kME_micro25","kME_micro26","kME_micro27"
"TRRAP","micro2","yellow",0.324337718188583,0.296828475080026,0.33428207465202,0.222511189435448,0.20574835474066,0.213934637264409,0.274084603301128,0.300029233468865,0.275275245458574,0.277437977116058,0.289927624423709,0.271760492991796,0.265505186511877,0.230488347795997,0.281679195211332,0.225943443282926,0.206852361158131,0.223262750164876,0.23270050190961,0.254793133028975,0.286733632164499,0.169375821587257,0.228136659156716,0.2855584566818,0.257660587084237,0.26032956070007,0.107716328374956,0.200750351711064
"ARPC1B","micro7","brown",0.159044141294887,0.166991833529098,0.143721799743228,0.0692976456499597,0.120572698121777,0.0976455237205791,0.130150062173478,0.171662739863224,0.124800219391749,0.116032129016751,0.155962698437202,0.101214813113186,0.129389105349079,0.112214023472162,0.101641612551756,0.0910649508488972,0.0925155307860016,0.130712574257826,0.196330960470471,0.144795226720807,0.134915546297086,0.0980016534046336,0.0837805470545003,0.105591230106611,0.107925608400171,0.129641480794748,0.119998369984509,0.0847494948331841
"ZNF789","micro18","pink",0.169200745395106,0.168396122710538,0.141733713576036,0.114959783569695,0.111086972668839,0.120614812204136,0.1271517475068,0.157720093056174,0.144668034836232,0.139301421434324,0.141926583221894,0.12095520280757,0.154855055228603,0.0974138574224893,0.127870640481662,0.12210660153279,0.0961368548626815,0.0699652206985513,0.110640597721601,0.120715801344384,0.12620872592064,0.142666829643246,0.103106057242223,0.142548842915843,0.0828315929679631,0.124801573217391,0.0580735920584605,0.091782921255877
"FAM200A","micro1","turquoise",0.096273136250297,0.12912395167493,0.0850589135517644,0.0755528456779084,0.0705969513588202,0.0792040448336451,0.0858473575743466,0.0872243172036955,0.0826578577525243,0.0647247409329567,0.0780187609907993,0.0830091137338125,0.0919514647617044,0.110623011235961,0.0848783902313793,0.108294653565926,0.0710522263996531,0.0727322882706276,0.116561295110018,0.12223150937237,0.0911962258466697,0.123430305129802,0.0765621449832626,0.0860653801778745,0.0722457344243543,0.0679468972548226,0.0423081219573123,0.0807613327316178
"ZKSCAN1","micro2","yellow",0.224681687142914,0.221523211289302,0.228062427199847,0.128700982465192,0.156113097457201,0.158650532890626,0.183823811569256,0.233720925768559,0.200467539550436,0.177324609285493,0.223588985478161,0.182387616873641,0.194629202880332,0.143760754573923,0.180940748369904,0.13444874336929,0.108026408119804,0.124118507281764,0.145911345649678,0.173502453736779,0.207331019398934,0.139692325639254,0.144714353071634,0.222613899218743,0.136338242835175,0.166724441525552,0.0539265588213277,0.138265422864999
"COPS6","micro21","red",0.0570737955927468,0.0811537372663756,0.0414160024522473,0.0443562169772393,0.0555347267393723,0.00349886126487864,0.0632345504059889,0.0415175294499343,0.0419775363384956,0.05132174916321,0.0421352273786716,0.0518370226593473,0.0551807957853755,0.0468674299634471,0.070307741207449,0.0710180876011835,0.0550607731893519,0.061623713471358,0.102642513722867,0.0895356377404241,0.0417352752055757,0.103056930198233,0.0412279681678968,0.050370196832514,0.0674388292593478,0.0506873252110747,0.0530323760457479,0.0621001044118286
"GAL3ST4","micro7","brown",0.191097729321341,0.172002775878932,0.192605448021493,0.0858856796799274,0.106693018421805,0.0844015995240615,0.123616960881752,0.226457668378526,0.125726060775681,0.130068776567434,0.167418267651793,0.147643769725292,0.140255976148752,0.145196785266958,0.112613535855852,0.0819122226781509,0.114784733704508,0.136056212782715,0.188903227706149,0.122293323448293,0.143839715013239,0.0784179017975564,0.100051665738494,0.15414450262848,0.104209793533891,0.0755588294493847,0.0622926989698922,0.089652272358395
"CASTOR3","micro9","magenta",0.117088419894781,0.0945975612918342,0.137366602629823,0.116495305390999,0.103386232523996,0.0943119154623173,0.123304487519202,0.119084303323056,0.128156752894863,0.11934772389441,0.118382165346608,0.124103517450149,0.0988790159651237,0.0700286086827854,0.121450105317781,0.0750940362792028,0.0416921700051912,0.0709469086614443,0.0427202947246661,0.0863770667333416,0.126074119294821,0.0576814704939325,0.117593255672324,0.108614073304836,0.119264619572677,0.113001102247625,0.0536531038670156,0.056228395417545
"PILRA","micro25","royalblue",0.28406956800761,0.224804750801903,0.297253687638985,0.180431541860848,0.184536937609859,0.144513417240916,0.27631186348463,0.242141533698558,0.208287982685921,0.239689018852934,0.251482424188242,0.193780613660035,0.222363120292374,0.179554765048378,0.192371100519675,0.149288528888871,0.170348567349295,0.182994920521027,0.177653912525063,0.228605598804856,0.269725370221081,0.129529267676482,0.161241328446098,0.217395819621759,0.195850897844207,0.349016459932324,0.146328959665528,0.160231443697186
"ZCWPW1","micro17","white",0.121802708211651,0.125031752754994,0.0906146736796706,0.0747430278606839,0.107118807485803,0.0626487012314892,0.0912353335318214,0.13051223695151,0.10709860961189,0.0808231180223705,0.0989360914018683,0.0907686603588847,0.0992483220392767,0.0766038782685718,0.092410780601467,0.082392971537849,0.0772603279615425,0.142396079106846,0.0672966578548989,0.122663007693368,0.0853109091140404,0.0652274820803008,0.0831297585419878,0.0995945141706523,0.045009557759008,0.0803203287653945,0.00102124352447515,0.0659405707027318
"PPP1R35","micro1","turquoise",0.0520973307864855,0.0764822410208883,0.0530351710176758,0.032646872519919,0.0637934480652383,0.0179257384723793,0.02765458956,0.0631629798581308,0.0299390391450315,0.0367554772900323,0.044717631016251,0.0382929665407477,0.0384493401012745,0.0433488997360998,0.0264907784009611,0.0308636252360823,0.038362232290186,0.021447459422917,0.0879060188248091,0.050094948864936,0.0434401924653571,0.0412437682749994,0.0102633474725242,0.0341713607632603,0.0269549823856448,0.0175733729424521,0.00446183827489062,0.0394697225229631
"TSC22D4","micro1","turquoise",0.14238965541737,0.141892108337692,0.146476746022086,0.0742380569745579,0.131304780309235,0.109085280227407,0.129973831560009,0.141384077662879,0.115085304677246,0.138270761412799,0.146734304687334,0.110406835069713,0.11366092334313,0.0832607573642718,0.135929925698809,0.0980872411976097,0.0783797311147773,0.0746428321135427,0.0917437035153861,0.129659519176126,0.12079676206506,0.0750910973006756,0.118658764942724,0.1328107907504,0.102253738554972,0.093309226993901,0.0697633416605753,0.0739619379147795
"LRCH4","micro20","tan",0.118667564444759,0.120716869012296,0.113194673503709,0.0859801403513617,0.0851542989593705,0.0718491492811339,0.101546907652996,0.102971994610525,0.107030487280383,0.0892006125452488,0.101312411699061,0.0821647963430014,0.0881638408252496,0.0437621257427155,0.0694582148648028,0.0586939241640627,0.0402657375279765,0.0924127100675132,0.0967106416088558,0.121627101883256,0.118889623901263,0.0962758088618244,0.0803746493931577,0.0964547722347488,0.0757475530071874,0.0914791043644112,0.0357051715198744,0.0721425539945133
"ORAI2","micro6","blue",0.0907674309125648,0.0941316180139227,0.0881857115223223,0.0946652701131101,0.0830927146988928,0.0321130778705546,0.122397979471412,0.0658489360193332,0.0611804307961888,0.0998454751538849,0.0541988482699187,0.0748233129740066,0.0748774062594099,0.0692965346858653,0.0574064278262342,0.0737335719019631,0.0385848330427238,0.0461173632460219,0.0765474575610126,0.116394290537704,0.0793652412440095,0.0798306299498593,0.100792431618259,0.0709596051926906,0.0773864177854761,0.0793595529088303,0.0476713130085313,0.0618687955531461
"AC105052.3","micro7","brown",0.188661275685767,0.18318346725624,0.177561434538244,0.149523273301246,0.135147134326958,0.128491366907377,0.161268657941472,0.201115247982114,0.140484998595394,0.168127806473015,0.162789586740713,0.131540555675336,0.156174397286262,0.122563857846255,0.15031210421757,0.119353675728945,0.132399400611625,0.133676290595166,0.0850641130803563,0.147423596137081,0.161679246707858,0.0964754005144079,0.13265155603654,0.163279399652617,0.140037998729059,0.150611162324825,0.0804860371141887,0.0517887639408935
"ARMC10","micro27","darkgreen",0.082125575872663,0.0859046111518779,0.0562223130813559,0.0812238257743178,0.0503943538136122,0.102650790238498,0.0673517680872834,0.079199809481808,0.0666166945883074,0.0621265605927747,0.0575139527016449,0.0689609030058598,0.106092913087913,0.0526288042197996,0.0829240513285914,0.081949131602287,0.0281867859068681,0.0245831607344164,0.027377669607429,0.0548056921496806,0.0929871131907394,0.0629173677396795,0.043640358642152,0.0822183082721984,0.0556820590000099,0.0684740513768628,0.0186319050827465,0.139485662945533
"PSMC2","micro1","turquoise",0.115132206813274,0.117151258057656,0.100113558771008,0.0382380615710537,0.0934310111041046,0.0707663627203833,0.0820623563796967,0.110880170509616,0.0909191593867871,0.0822162422253053,0.079048810313185,0.0542206046228125,0.0860634792051395,0.0635856918176507,0.0820677088761484,0.0605757177756185,0.0526248785541812,0.0591346797129622,0.100072297043892,0.0971698634369006,0.0800318615910782,0.0718671277618545,0.0985404074423441,0.115085706820372,0.0856488040662023,0.0668171157781016,0.0369375935258571,0.0574617490411305
"LINC01004","micro13","lightyellow",0.228002525276976,0.199067478638218,0.216490859845594,0.128739221462395,0.155098384116047,0.133879729796055,0.190170770551303,0.217863442682386,0.184005149722458,0.188490102969796,0.225155722627111,0.172925570809577,0.191607062085582,0.241645445310838,0.18099374848481,0.160769570635968,0.13361364627277,0.118462098876329,0.115669257103075,0.194910343400649,0.191140177672306,0.112425912186068,0.158131133952539,0.215268767305018,0.158415466822004,0.192583963813332,0.0811699605026813,0.143878574765876
"KMT2E","micro19","black",0.396249477585837,0.353431245931897,0.391708865881884,0.259712946377585,0.282624558540067,0.264600705714047,0.376925395892197,0.359381230797325,0.309720542129426,0.339758819782285,0.357613270709119,0.294964236022671,0.335834409346743,0.267231751444456,0.310504144716192,0.259020700421522,0.249459653247533,0.277497314264615,0.243978828975879,0.382471745864541,0.368852195085897,0.230328683026105,0.293451033404323,0.313739158543163,0.273803029030305,0.321021211120719,0.126106227718851,0.247478941930395
"RINT1","micro21","red",0.0878645966876621,0.085836548464931,0.0615777147873842,0.067989446143873,0.0741538602831896,0.0509562740171776,0.101952461346976,0.0533008662252563,0.0965179805302419,0.0593715769139569,0.0543599453937628,0.0559118080979687,0.0852932604634371,0.0790490020372841,0.0808752067811687,0.0723350904490508,0.0732033972038035,0.0578469839205759,0.0631031615126892,0.0993766608657659,0.0699083623635522,0.156673083868104,0.0672991685868996,0.0444405932885856,0.0720298634290193,0.0931624918569622,0.0269452260811178,0.138280883941929
"ATXN7L1","micro8","purple",0.335653351207558,0.30652665488545,0.321203347016693,0.21319138467831,0.227120567946694,0.21637005946857,0.292954262298452,0.323595800990464,0.359416708787777,0.305110142466495,0.326035595083576,0.266372875180131,0.301965450797191,0.217502315962163,0.284954283083639,0.218244532004045,0.243113473302891,0.217933123284845,0.180537525846634,0.262359405772914,0.286125478100037,0.231221024036946,0.249541159822175,0.304817567581293,0.261050403016992,0.29546332985944,0.141442759631057,0.220290965695486
