"gene_name","module","color","kME_grey","kME_micro1","kME_micro2","kME_micro3","kME_micro4","kME_micro5","kME_micro6"
"EFR3A","micro1","turquoise",0.300558849992778,0.301482466256207,0.210544592890087,0.188913795827771,0.258322692429057,0.23560082390856,0.111585783722999
"TMEM71","micro1","turquoise",0.14107859549773,0.240080930677924,0.0292495609169053,0.0323517769195346,0.0958176914779047,0.196229582168105,-0.00426571073620228
"PHF20L1","micro1","turquoise",0.306224337525116,0.345063726351388,0.183321306295179,0.146835655603462,0.246458405822865,0.272093250729126,0.0679587575720217
"TG","micro3","blue",0.208746112780288,0.120145937683375,0.189787935017038,0.204100701542498,0.173654660620293,0.0984195992068238,0.136857535014018
"SLA","micro1","turquoise",0.405671569499581,0.488206773126132,0.174688139504547,0.215526641409661,0.295431579005758,0.412590260857593,0.088353132707467
"NDRG1","micro1","turquoise",0.0711316384154624,0.0910821526741063,0.0410390400512428,0.0160951258757039,0.0529321222231431,0.049463011060416,0.0302655706529723
"ST3GAL1","micro1","turquoise",0.250701990571315,0.371917249385019,0.0323620170331868,0.140866137451686,0.14359014463689,0.372053199232769,0.0248814653550131
"ZFAT","micro1","turquoise",0.188828605344072,0.207222135185782,0.100044705410504,0.113717213647251,0.159859005759309,0.2005585795564,0.0369682292915657
"KHDRBS3","micro1","turquoise",0.152387578117395,0.173479562310467,0.12494163190909,0.0399321279475883,0.172248293946061,0.128492787041841,-0.0140822357959497
"AC079015.1","micro1","turquoise",0.288171776437803,0.380294172596747,0.0863912508128107,0.107236063657598,0.236724780069304,0.313595989692096,0.0226493739302774
"DENND3","micro1","turquoise",0.481949490612025,0.598578904619282,0.186147437118697,0.261893016068706,0.387745210547815,0.479150391073403,0.053499640058091
"SLC45A4","micro3","blue",0.0869353954419209,0.0462525817918819,0.081405148905056,0.107530061248377,0.0782732528573729,0.0737247533600452,0.00940405143840366
"ZC3H3","micro5","green",0.159153512181473,0.190494676964281,0.079437501216904,0.102625230639519,0.103020003556542,0.219632477897923,0.0520359608001297
"ZNF623","micro1","turquoise",0.0942103267503948,0.0993013948625541,0.0637603404555604,0.018907514374055,0.105392861810543,0.0205355629147714,-0.014179141331331
"NRBP2","micro3","blue",0.0487613479429055,0.0365586723860202,0.0207227399295621,0.0596571890200686,0.0342118435993128,0.0496908981357759,0.020520234197476
"PLEC","micro1","turquoise",0.155792243758462,0.159893647908796,0.136770491979174,0.0739446332821738,0.155337357858702,0.10190297530962,0.0768802761174006
"PARP10","micro1","turquoise",0.115786958236056,0.14915805559244,0.0417584407640895,0.0260342580064816,0.0966561506326246,0.0770649962983269,0.0451019436498894
"GRINA","micro1","turquoise",0.198084960956386,0.214599450764815,0.101399719827238,0.131940597204153,0.118968323729718,0.218004128600354,0.16291391437388
"GPAA1","micro2","brown",0.108781673568097,0.0706537556413339,0.121260528346741,0.0731593041300739,0.0975037371891908,0.0342295355890608,0.100136079800391
"SHARPIN","micro1","turquoise",0.118712795676751,0.102069128647914,0.0967724740018113,0.0784129339288598,0.118367281386275,0.083434722603103,0.0464928737018097
"MROH1","micro1","turquoise",0.120484876694921,0.151316121524647,0.0732154269137074,0.051313688965421,0.121638810647821,0.108080466750879,0.00992549996750734
"HSF1","micro3","blue",0.105351829108256,0.0916737446508416,0.0484190769989893,0.108292177221376,0.0623378764289421,0.148081477487043,0.0235920688238349
"CYHR1","micro2","brown",0.104830026727233,0.0734766356826988,0.110570913214859,0.0735982462688441,0.098349961254727,0.0341355676592687,0.0545423108072578
"CBWD1","micro1","turquoise",0.229954381440342,0.320716315919299,0.103275389520289,0.102756984444625,0.193380710706069,0.250326957304909,0.0407686125422936
"DOCK8","micro1","turquoise",0.416382224959137,0.571514224663486,0.152241026334394,0.125911107237814,0.408119842118845,0.322317962878187,-0.0136448055304286
"SMARCA2","micro1","turquoise",0.410232067276639,0.449022286955354,0.282254500216932,0.155013839733886,0.37948882104331,0.258494957589527,0.103066420567682
"PUM3","micro3","blue",0.249298048174876,0.136368928724322,0.266978649583466,0.252180571909692,0.240650803658945,0.106048454958582,0.147388028632431
"RFX3","micro1","turquoise",0.330155088137161,0.480459301429728,0.135564939137689,0.0977105960418107,0.285999029893738,0.325703537584452,0.0401213322638562
"RFX3-AS1","micro1","turquoise",0.208509280008585,0.310832043624135,0.057657331042712,0.0292059205697521,0.190289616170852,0.198214628481048,0.00455901271642874
"GLIS3","micro1","turquoise",0.125847745000903,0.256065264776969,-0.0151238204664631,0.00505032038615323,0.0789739007668393,0.192634355702195,-0.0286700464735475
"AK3","micro2","brown",0.0954755849241363,0.0479301341147961,0.128184958290698,0.0982767488247347,0.105064734639886,0.0349463245802344,0.0421367913251829
"JAK2","micro1","turquoise",0.374032264781989,0.414011700940449,0.217624541871963,0.196057088841561,0.345537454621435,0.276090179839764,0.0645681025200921
"CD274","micro3","blue",-0.114127545348914,-0.156903416627748,-0.0886929111298874,0.0800888772819603,-0.125179676500546,-0.0401247057103393,0.00813801539441616
"RIC1","micro1","turquoise",0.315319433640268,0.355615271760124,0.171575963447045,0.176613771186337,0.255465759775945,0.292088027158171,0.0604452870501749
"ERMP1","micro2","brown",0.101767880549564,0.0738634267727715,0.0956516647377738,0.0940351276615567,0.106800106398811,0.0551052507496198,0.0193440508889111
"KIAA2026","micro1","turquoise",0.333005938834513,0.352575515009285,0.20366702957078,0.190006851250435,0.295560786081003,0.265966388053082,0.0777047211084435
"KDM4C","micro1","turquoise",0.421666726106567,0.506208437164253,0.226697815895977,0.177634695906934,0.387265452780288,0.338351570382791,0.0446848298550249
"PSIP1","micro1","turquoise",0.110733416572154,0.170137024451769,0.0259024155675119,0.0187176728688766,0.0838983475880443,0.113265872283621,0.00927755722978656
"CCDC171","micro2","brown",0.162630294443819,0.133064342127137,0.154540178816718,0.0968189079490684,0.179364001637309,0.0809246715489224,0.0403690502865849
