"gene_name","module","color","kME_grey","kME_micro1","kME_micro2","kME_micro3","kME_micro4","kME_micro5","kME_micro6","kME_micro7","kME_micro8","kME_micro9","kME_micro10","kME_micro11","kME_micro12","kME_micro13","kME_micro14","kME_micro15"
"FOSL2","micro5","black",0.109002996321087,0.113181603795416,0.0528934608361146,0.194726912827267,0.0625383912176284,0.378873217326052,0.0481513029594744,0.250995397252521,-0.0855747875555222,0.0700762753682618,0.0991510697230282,-0.0171185696721947,0.174880519255064,0.0849502282369677,0.0629854918838086,0.0443614528640402
"PLB1","micro3","brown",0.127828800939162,0.0380181151483704,0.0468415413287281,0.237478024600139,0.112301460213261,0.196709204205757,0.0751497389504294,0.148551425867315,-0.0590070441650392,0.062054201811296,0.108551121403831,0.0590965014006992,0.121870681715924,0.0572323459690532,0.0779876765705209,0.0151224179542078
"PPP1CB","micro5","black",0.240958920189642,0.187203849777032,0.149752345543063,0.253436741387978,0.181091001479116,0.366915014221153,0.231428770929876,0.320126953684083,0.105273206432376,0.0820948285575924,0.185560720055794,0.144393246111755,0.240410548320691,0.191434633751508,0.227038409376585,0.173426049304045
"YPEL5","micro1","turquoise",0.123762547645525,0.101481900360631,0.0925250553001096,0.0734272547693001,0.0900792901187773,0.102272658299629,0.123656022773935,0.139803647499818,0.133332848566404,0.081855263331514,0.105767204244595,0.116391654400577,0.11502581439473,0.124159485744108,0.104756004339956,0.104398075329845
"SPAST","micro7","blue",0.153148613627475,0.117693555900483,0.122557738102987,0.145942775281714,0.0854189065933759,0.135917493187254,0.137138058789639,0.159342020160501,0.0694386856142341,0.0729831613632411,0.143779036120925,0.117211800000834,0.128720886156302,0.128008988558014,0.103034356840293,0.0805765820294913
"YIPF4","micro13","greenyellow",0.211899123372729,0.139265571106438,0.175843162717973,0.182723046480519,0.137390773419118,0.139377100354156,0.181782390826131,0.18464959843355,0.120485504678759,0.0911950543848466,0.200973645795818,0.155816225543023,0.145352019011669,0.246852763640579,0.130848902005227,0.139077047852862
"EIF2AK2","micro9","yellow",0.251423549752598,0.174946216647425,0.200136388954411,0.239702443033252,0.170595145312438,0.174553502823383,0.19289081779084,0.214901175307384,0.0831981925016884,0.184474167189136,0.241191688801041,0.191482714855373,0.157833346699187,0.195500674907543,0.128332843522931,0.117091889286324
"GALM","micro2","purple",0.170513805796385,0.114130887296435,0.216144454588337,0.128710348251662,0.0925858518328659,0.0886554988045757,0.109294026932296,0.119745335438245,0.0933483561812561,0.090747515193941,0.176954305426409,0.141818295569357,0.0870115750352935,0.156369492407573,0.0462401005677017,0.117479269990115
"DHX57","micro9","yellow",0.12521933877804,0.0608397939410082,0.0921052452744018,0.161855717696104,0.079180862396884,0.0957751220143905,0.0975315593559432,0.093095962695992,0.0149504902980061,0.148034884977754,0.121465137877126,0.0963548359593129,0.0905165533918272,0.0968154008577495,0.0480347913995313,0.0303205822021111
"AC007388.1","micro6","magenta",0.148441690604655,0.104393769287046,0.14547261690836,0.0770900274448327,0.0956524421740072,0.0669957573691372,0.201901827713851,0.123609121044084,0.171003127891982,0.0961844039432911,0.129426998755691,0.140692537954745,0.101482263232939,0.136790532088182,0.138907561962333,0.109352693616741
"THUMPD2","micro10","green",0.208894674386962,0.125654952187141,0.183301201258222,0.167587452343719,0.132064172802172,0.0677181336175427,0.162507523654407,0.138706776243171,0.155980923652928,0.118030379827607,0.225681079009315,0.189206589136235,0.101334144738553,0.154268193678817,0.13988827836343,0.124130547645053
"SLC8A1-AS1","micro4","salmon",0.136973129405015,0.111655613500499,0.0889902162635027,0.154325488301246,0.314633083640215,0.1294473286104,0.0846810763534647,0.145278875281078,0.038373255275753,0.0567979528356885,0.114902485081601,0.111821113719539,0.169220045625596,0.0972816050253945,0.160102045689798,0.0385511067360175
"PKDCC","micro15","tan",0.092683022332579,0.0951440916421848,0.09186232236093,-0.0407836744411399,0.0278689163754415,-0.0630409171635473,0.065914315981323,0.0326038929170347,0.230282798218834,-0.0197756465616125,0.0917780314014105,0.134552807701723,-0.00796850359611639,0.0887718458050255,0.0823419652979977,0.238322980397575
"ZFP36L2","micro1","turquoise",0.145891238448715,0.265882519388354,0.0863879708347622,0.093231178466329,0.113059199259454,0.210740914848476,0.259106971331077,0.29334350845834,0.138266631217186,0.0219836512894494,0.100876519690048,0.0773880791890673,0.230348287368279,0.145856206257161,0.206990406250101,0.0942312494788077
"DYNC2LI1","micro13","greenyellow",0.0595342705072954,0.0294446621213382,0.0352017762031286,0.0575697554970001,0.0515810270428472,0.0439263855326682,0.045004571079071,0.0601894090726003,0.0232728835490875,0.0217530940221878,0.0541333174083202,0.0449863382871013,0.0477329882995258,0.0822222883536971,0.0361839159458711,0.0525540983621253
"LRPPRC","micro10","green",0.244485357825326,0.186385847949451,0.209379023782715,0.197001172612773,0.150968935694455,0.098832331683381,0.159450809471015,0.176602001318442,0.150674293560059,0.11890664795557,0.260694600944208,0.203746054904257,0.132856936357558,0.202899034763706,0.139006384744023,0.167320458188642
"PREPL","micro9","yellow",0.0896945212097062,0.0237541144177016,0.0661758116833862,0.110798584653719,0.0672974652706891,0.0747652681253825,0.0656168809054176,0.0594679681619582,0.00905033683609899,0.156829536756674,0.0799953847709274,0.0740261127984777,0.0579292811921205,0.0659572097757289,0.0410497866252965,0.0429472958506949
"CAMKMT","micro10","green",0.274950925341192,0.203344883986253,0.201897127032951,0.227813078307804,0.153874683017587,0.181966919752078,0.220159324037526,0.230002369586357,0.161923787489797,0.110623348312538,0.290459559509718,0.21540775796042,0.211360027213979,0.208231836677771,0.171452164118722,0.196921649324891
"SRBD1","micro5","black",0.257204976098419,0.175257985897926,0.176466634153365,0.273803249456127,0.192637259639072,0.256290899646845,0.212039738594491,0.261316512592981,0.0823399972668184,0.141077586009249,0.238920770172252,0.16644117082162,0.206826885341008,0.246345726733672,0.174443433675893,0.131440047653395
"PRKCE","micro7","blue",0.278626474831685,0.220450137202237,0.274186796715095,0.216278042309497,0.156941534094669,0.235156316651922,0.242125082030409,0.298192889087678,0.177385241850477,0.135366540401879,0.248345725029914,0.217221770945161,0.200252872284879,0.2583494844611,0.144953515153561,0.14710444945866
"AC018682.1","micro14","red",0.0930006330588216,0.0529133336803535,0.0804875515955935,0.0983178262558786,0.176318430674728,0.083967656565502,0.0576718484308572,0.080243567014744,0.0216877739131607,0.0253476356427646,0.0750224759663309,0.0833460064882801,0.0604000077790695,0.0632537132149965,0.104960037023664,0.0478669889616694
"SOCS5","micro6","magenta",0.158628505703804,0.124075750696226,0.140276550567804,0.11989950711574,0.102462550388759,0.095586023800213,0.18424354912035,0.137386938852498,0.103476646838743,0.0783595932828133,0.146236506196693,0.12064433502704,0.114428975458747,0.130538524376266,0.100811998040606,0.105392847878603
"TTC7A","micro7","blue",0.275030769330405,0.177540070087267,0.133498976754845,0.238370647479079,0.269268602432543,0.346792299360537,0.282224207394865,0.361963028556527,0.215628647208465,0.105085470712985,0.17873181228764,0.206392509833007,0.280842876534934,0.186125698261238,0.36574213610104,0.220059829200799
"FOXN2","micro10","green",0.258619607851947,0.175002390902074,0.199344569400036,0.242879883983865,0.165017358113345,0.136743689850296,0.179290859874903,0.190172597581192,0.0806568475923784,0.129695636718083,0.27803724251347,0.186977166106554,0.173542027750566,0.208196940209739,0.128623132161001,0.14929070435157
"NRXN1","micro9","yellow",0.0127204740076114,-0.0300673442329281,0.0345699892671934,0.0380446960084885,-0.010931791017441,0.0241367305616149,-0.00546136215472047,-0.0116227019099219,-0.0405122058626715,0.254594119231643,0.019064650921093,-0.00396970706061835,0.00682404464561713,0.000497786937720177,-0.0312336162272279,-0.0501334598460354
"PSME4","micro3","brown",0.302653603745641,0.185385660310243,0.234217313779284,0.294834773370758,0.204874712549375,0.249231812765797,0.233590466890206,0.270943007826317,0.113729317999517,0.167110265080582,0.278650052070389,0.222400541621532,0.210860633842287,0.25053177989902,0.18460678095312,0.174093271368622
"EML6","micro6","magenta",0.0914163454742448,0.0596651445695209,0.0962987005368004,0.0500484212634536,0.0495698196187564,0.0567894685753806,0.102293340388783,0.0852058504906045,0.0939831639646203,0.0613990986134026,0.0653504365233659,0.100905214272009,0.0568358179609564,0.079474916800538,0.0846179833760912,0.0720965992106318
"RTN4","micro11","midnightblue",0.376537810627917,0.289068466340938,0.294211749960336,0.237792209383367,0.244943471750174,0.175198002005886,0.300663825224295,0.284615998106867,0.369205547288235,0.16072329524844,0.325479258416394,0.419420562595363,0.233305264068658,0.311779523813552,0.302352272096132,0.338290270875601
"RPS27A","micro1","turquoise",0.191731208190621,0.39551091079332,0.153901793698381,0.160985873480762,0.125703759505165,0.201881918600768,0.135008630721878,0.247764717660994,0.0778721128972189,0.0550603251105814,0.177362987417339,0.108248172614534,0.206995282473594,0.15130182257102,0.110437694739237,0.109721227718148
"MTIF2","micro13","greenyellow",0.145766824486994,0.102435290151013,0.12651104192376,0.109698245918558,0.0883594282652172,0.0587087396879976,0.105721793498512,0.103743315223756,0.0940248400990468,0.077045722806528,0.154553031303444,0.120793636856024,0.0897561623872361,0.173539208232095,0.0961385315453114,0.1101405586398
"CFAP36","micro9","yellow",0.0472826839500716,0.0173735189930069,0.0462084542639446,0.0649368778530531,0.0191811570650788,0.068289250617542,0.0450400802383829,0.053602781638474,-0.0152506783386035,0.0541016514621781,0.0457512793140465,0.0120617253494152,0.0473845685475076,0.0439530020199391,0.0228267162503187,-0.00524180252003092
"PAPOLG","micro5","black",0.185043894339234,0.170010424942172,0.102751436838194,0.220485141349679,0.185730263601127,0.322920047496172,0.163669548150046,0.272449823537845,0.0673278078376132,0.0567200825044543,0.127571566340081,0.111924658598957,0.19840529782562,0.139626308155079,0.180505943583438,0.106126707534015
"REL","micro5","black",0.321411342927288,0.290608109030422,0.195529894413712,0.317788628276615,0.268407789541182,0.460999774775651,0.291031019483167,0.416694210762187,0.148759399615194,0.117832702679298,0.248138067275639,0.221985530589392,0.350062127030146,0.239072091415045,0.298862786833474,0.215449130367294
"USP34","micro14","red",0.418022201878526,0.271976725669264,0.304814450821643,0.34889591950646,0.303467219437045,0.27614028435209,0.347585914490375,0.351456876708229,0.28509824904443,0.168708739581285,0.362211035613356,0.35840350690046,0.298093424001588,0.336615776062936,0.378266439909509,0.305174258537858
"MDH1","micro3","brown",0.105463539475772,0.0511633525392291,0.0639259482694814,0.129612125066445,0.0426799327950511,0.0686040589046023,0.0486114115540082,0.0613263818943773,0.0121113294314448,0.114218185277213,0.091242782581125,0.086647495278795,0.038245507697275,0.0658486215353665,0.0280002550766115,0.0296532106771625
"PELI1","micro5","black",0.29356362676514,0.232999230822267,0.171721899864316,0.281935836895906,0.216325130253279,0.350444252911776,0.323578481835678,0.365870538686228,0.182063755939446,0.125589400484551,0.225723986176138,0.215212796791714,0.286704598698793,0.235993740611064,0.262574230449888,0.205045723641425
"AFTPH","micro1","turquoise",0.314702487296256,0.247414895976696,0.250675054437105,0.251144089858091,0.198061463291483,0.208094717656254,0.250195678848063,0.27506761736559,0.225057848518341,0.125707731719384,0.299741730545318,0.274574202303765,0.239419408279948,0.261542831247351,0.205581499533809,0.224297915537119
"SERTAD2","micro6","magenta",0.211684759475135,0.168819811061634,0.176717591557188,0.156511265517193,0.102418753775208,0.138957599692874,0.257365611540669,0.204826961745546,0.17269105442269,0.0997068156538648,0.182778877328649,0.158416261041464,0.161757742530895,0.18668945134103,0.158908294666032,0.155925338270477
"CEP68","micro12","cyan",0.111388872527537,0.0802181780542389,0.0622255890666024,0.112567937741023,0.0978104668056477,0.136513096352086,0.093646879404468,0.137468694187383,0.0425914843690578,0.0334622257882955,0.0776050938920088,0.075937563412244,0.170394495290582,0.0759946064852061,0.0899109490069506,0.0335989771386741
"SPRED2","micro10","green",0.190855677659038,0.101538482746293,0.15067457767161,0.194833391720159,0.144113597109796,0.10100995823294,0.0977793503953622,0.118318430998592,0.0795760572509837,0.0708140904908098,0.219187503907505,0.165062660613461,0.104542062462416,0.13324260755875,0.102798124504956,0.100243356810933
"C1D","micro1","turquoise",0.114079837117167,0.1084484511082,0.0984062644398167,0.0730495639611297,0.067820008256321,0.0571906877999565,0.0803441630342379,0.0973108663960596,0.0817188418364966,0.0570161574898382,0.104988425365173,0.0836466000500846,0.0729138658025888,0.103417692504159,0.0862541602467013,0.0811677304657784
"ARHGAP25","micro11","midnightblue",0.330392010926949,0.16484981702273,0.250356917425872,0.295355825172258,0.254747889855992,0.115095729023655,0.246929341107712,0.204561480917537,0.270396892090593,0.133688513034445,0.302220225593184,0.406361571041558,0.212035996606576,0.247797360266112,0.270462201137609,0.19194580006642
"ANXA4","micro3","brown",0.269193629729596,0.184621662027932,0.223639421514113,0.275132206496265,0.166921861131171,0.1904902028495,0.183322333198731,0.219507725654295,0.106724464182784,0.13215706075418,0.245180517948019,0.197967210776907,0.175174373333409,0.203107241601946,0.147387069041824,0.113014246324767
"PCBP1","micro1","turquoise",0.167578199911869,0.316145222217028,0.157410492821891,0.0829091177802251,0.057823172078258,0.0905735070351633,0.114122445322431,0.161834531137099,0.135312106293637,0.0273510241066371,0.154210021522535,0.124081760611959,0.127005977361884,0.15065350582423,0.0773460402310349,0.170191126664013
"C2orf42","micro10","green",0.0631264449862351,0.048878364122722,0.0436720262932123,0.060668761178953,0.0497889549120104,0.0369238236883137,0.0673249421409659,0.0522477084146747,0.0273883330203097,0.0389711197753839,0.0732439853564534,0.0403102049283978,0.0341846178180091,0.0444088913682575,0.0366218183859839,0.0430370393262979
"PCYOX1","micro6","magenta",0.0871837461255227,0.113178776940792,0.0728342964884846,0.0670038183104226,0.0383490107762771,0.0730092884195587,0.135080372237078,0.0914421226269299,0.0389249005996778,0.0703851854417862,0.102054466475638,0.0598214132531351,0.0697833571826214,0.104133612834822,0.0507330531512773,0.0799313784766379
"TGFA","micro7","blue",0.124051350845112,0.0937120305676963,0.0820992120135001,0.0786585885188182,0.0445561409425285,0.064341056110909,0.129619600660553,0.126587839745004,0.100737915627151,0.0266223433101701,0.111484059030333,0.0782958973039434,0.077821695618895,0.123242053616333,0.0851157431539406,0.101563411664826
"MPHOSPH10","micro10","green",0.119428572018824,0.0773635843032209,0.0955300475140495,0.11232064013994,0.0724287912483661,0.0472962986775807,0.0552516273963691,0.0814712011402135,0.0546018823505813,0.0595243763882151,0.147348428350754,0.0914952682248865,0.0704762388999723,0.0935223699412714,0.043349323671411,0.0643059678723241
"CCT7","micro3","brown",0.112161414736749,0.0839147729611013,0.084728224418477,0.116495811029023,0.0691477592820865,0.0787848005878472,0.0692978994281351,0.0904346385651644,0.0367800705771966,0.0552030520049002,0.108402306465736,0.0748874540496933,0.0849780867336887,0.0843207174013621,0.0714959562855483,0.0659450372604413
"STAMBP","micro10","green",0.156488273223815,0.0973660321631861,0.119647360696434,0.137035532645763,0.103661624739374,0.0902316600809396,0.118958371824148,0.121453863052491,0.0889078730222737,0.0842080919020156,0.169210192781375,0.138370945957271,0.0981500968238108,0.130741782841934,0.103461165214714,0.107829735510943
"CCDC142","micro2","purple",0.0964347202403685,0.0444411738327354,0.144589495356939,0.0840064663539791,0.0514429105558973,0.0673541544570951,0.0736280522115762,0.0767995347688762,0.0469953469266178,0.0439112103821395,0.0994994658289487,0.0750831413721768,0.0409533447911583,0.0765425100323019,0.0367184595599715,0.0575551900641639
"AUP1","micro1","turquoise",0.124726198788563,0.147070377503453,0.0954671413943098,0.0949768872601348,0.0744257055196153,0.0609645302284619,0.0884438743343356,0.108517921569578,0.0838914795154742,0.0598021815189239,0.120301625336599,0.0991226814607156,0.0763714453397215,0.11571397616314,0.0759256285222234,0.108497216753435
"DOK1","micro1","turquoise",0.0951066278028548,0.11010919996795,0.0637306629495837,0.0571936874798443,0.0670897999953585,0.0450781843503307,0.0716287562038865,0.0875449944018816,0.0816542904238968,0.0139738324205328,0.094846487825836,0.0807057386226567,0.0504594105581417,0.0853143438180414,0.0787956317619028,0.0638419509528148
"MRPL19","micro10","green",0.0855826204584672,0.0572894836766398,0.0799945770445708,0.0731015686029395,0.0490232055925136,0.0373667373915874,0.0314051561312992,0.0488884551571698,0.0420311418781754,0.0443136660775535,0.103803500004744,0.0529175096684822,0.0236576943459844,0.0797216128974424,0.0279006214836138,0.0623583357616424
"LRRTM4","micro9","yellow",-0.0200984216752226,-0.0691512104155167,-0.0175069734071424,0.04091747255508,-0.0187500621024503,0.0171459051850007,-0.0260035033340106,-0.0304367330224494,-0.108523222658586,0.250260642209357,-0.0213532815904714,-0.0450949161030927,-0.00727269909326897,-0.0264613187875704,-0.0483019714081472,-0.0993667929973497
"TMSB10","micro1","turquoise",0.168976824683761,0.404005588167096,0.126565032601649,0.111283831326534,0.0748142988706623,0.126896453930162,0.121539178409835,0.187245927742519,0.0784461420618596,0.064241331894821,0.137240584750916,0.0980376515419572,0.136642214567668,0.127501424054622,0.085560844646109,0.128411200124549
"CAPG","micro1","turquoise",0.178659498461041,0.270944962383865,0.175698886221037,0.0868719190083564,0.0923940072879885,0.106691480138199,0.133562060824879,0.171092939189789,0.16119852881955,0.0308543172445116,0.148217536165121,0.143758678587714,0.119645087732752,0.161700628039722,0.1210680665454,0.150753951380594
"MAT2A","micro7","blue",0.179435779471723,0.217926890776086,0.123274538515486,0.185864695110434,0.112647674185855,0.304712331509791,0.152737929230886,0.282140716192664,0.0107033792194091,0.0606145793773146,0.1559269428177,0.0499698074406972,0.201051090303817,0.119711273369681,0.12502655070344,0.105658427701472
"VAMP8","micro1","turquoise",0.126438087140915,0.23443213869256,0.120283999834502,0.105210988110316,0.0729002808561964,0.112757851193245,0.0823814068014969,0.14456621415875,0.0369106850155989,0.0569865388689564,0.12282891680555,0.0652715232053141,0.0819964049924108,0.104487209723655,0.0618637065555383,0.0803938712906235
"TMEM150A","micro1","turquoise",0.0730029676854656,0.0870225097083295,0.0594273963692701,0.0602293284477742,0.0336553851956696,0.0732264856860251,0.0380401882468186,0.0737572809725404,0.011779811829071,0.0492832682722675,0.0648336696942983,0.0333635307350238,0.0406589870151831,0.0676762655988693,0.0322215433158444,0.0316963402418211
"GNLY","micro8","pink",0.122715931353759,0.163184224623052,0.0881671792550941,0.014941481346153,0.069644680787321,0.0397694112471324,0.137445541234476,0.121556053527305,0.204055416452401,-0.0012154392814616,0.108121502630431,0.10180136850549,0.0929042082291574,0.113869834549415,0.156886705238365,0.1920574933472
"ATOH8","micro7","blue",0.145595837941368,0.13949992626737,0.105440508285482,0.159460931047736,0.0551886467921883,0.197689071460547,0.0959941811483671,0.184775837597394,-0.00847034255392271,0.0623769919766281,0.14460402912321,0.0433758218401111,0.118267179643782,0.125200031065766,0.0341721209661675,0.0774575810260015
"ST3GAL5","micro3","brown",0.193608915461278,0.116268837231853,0.159887677968348,0.227963810667731,0.114042967942091,0.199808255563642,0.148013173147183,0.192877427275316,0.0353617098662653,0.146929692054625,0.176514626398861,0.125998404046866,0.146198213526097,0.151020017176262,0.0958387383105127,0.0670439828579914
"PLGLB1","micro13","greenyellow",0.0924316165400299,0.0622257399005317,0.113149555548381,0.0580036074359809,0.0585992790864694,0.0194288310150881,0.067983745059017,0.053613537415693,0.058516998410786,0.00899504779275247,0.0986758837816375,0.0866144293422173,0.0449318854867443,0.109671418754493,0.0594649919056011,0.0862596478796113
"TMEM127","micro7","blue",0.145540929274286,0.157486640882705,0.142701521752019,0.12487607665164,0.0560059322247451,0.0984375834568928,0.080305540613655,0.132311353803272,0.0445301987116882,0.0708254687345115,0.129567853259377,0.0895595710296434,0.0944644018239012,0.130490795203126,0.0516415402270414,0.0595601425375459
"CIAO1","micro14","red",0.115022062432171,0.0946539811688485,0.0900118380863761,0.102740342632857,0.104412323209383,0.0563261532136834,0.0877033537165494,0.0818831327597113,0.0550056250117341,0.0419841562423789,0.118367509095196,0.103991134651282,0.0785601921396389,0.100049323957152,0.107022396856708,0.0739317878903566
"KANSL3","micro7","blue",0.159180720804264,0.126628517511555,0.132698766920497,0.13334768901165,0.0812851164737779,0.127867048336505,0.11808781382836,0.166070714214983,0.0599879037429959,0.0779506428507833,0.156135091089077,0.0916882533827847,0.110025070130549,0.15121001455886,0.0845887677391197,0.076749059131251
"CNNM4","micro6","magenta",0.0696643644042448,0.049377688087865,0.0598771456440681,0.0729888366669409,0.0416261798004412,0.085289133085159,0.0996932898596849,0.0859556873650184,0.0344465210846929,0.00972031274868864,0.0386125713405765,0.0574717816555811,0.0716500830758373,0.0455852812766652,0.0672024101063406,0.0324947265655435
"ANKRD36","micro7","blue",0.207188517654957,0.163744431874464,0.160685065320922,0.155280489478925,0.107657463245099,0.155502247641177,0.195311829795576,0.212761401535129,0.120771812385704,0.069203066834421,0.180365121296153,0.138160468914677,0.148523270992676,0.169433665303775,0.126323394385333,0.119568031493775
"INPP4A","micro5","black",0.335942729422526,0.201740583726563,0.203289563693772,0.352694482473887,0.241455980959464,0.406494252146028,0.274362230686497,0.384877617403499,0.174034425045173,0.146982816270374,0.26295168854665,0.239223007031713,0.310074510055534,0.247601736497777,0.288381275046743,0.210873126789783
"AC109826.1","micro3","brown",0.0979780914431208,0.0238480599859553,0.062558484363427,0.129615271819551,0.0744815679037444,0.0607804010410095,0.041166866994894,0.0611742907126127,0.0085759140078241,0.0422243193969005,0.0788565079541858,0.0758500455322438,0.0542602227107083,0.0560591049388622,0.0476208012080426,0.0396191692705191
"TXNDC9","micro1","turquoise",0.121437646633803,0.10353732074502,0.0974970697264194,0.0808394460647501,0.0688729431807152,0.0507248171370715,0.0908769561728918,0.0991768692167578,0.0873699883821497,0.0562871289471259,0.10782655533708,0.104175209647313,0.0800149657657729,0.102257367627626,0.0762016287095581,0.0961189054447596
"TBC1D8","micro3","brown",0.231087086488174,0.108914073412492,0.104387377882798,0.351512309640558,0.197944093125931,0.364862357339258,0.162634063601509,0.287370418339973,0.00433837228699356,0.13435090698709,0.185676320527566,0.119964773075664,0.241126027452308,0.14920303272167,0.167315714514025,0.0709713374233755
"RNF149","micro3","brown",0.346204393955799,0.220303272723909,0.189932768018371,0.526367766067447,0.25956419759084,0.562696050680506,0.251686201826143,0.42916552416792,-0.0578691815327018,0.191150274306682,0.284228698281017,0.147947039172351,0.365088778461569,0.224012954656036,0.197955630654977,0.0783498661458482
"MAP4K4","micro8","pink",0.37284502881146,0.246094890427958,0.294455816976921,0.218944016022281,0.263354391900365,0.0839440578729694,0.283075237354675,0.239971734658238,0.441932238594575,0.141755381723366,0.325752314274047,0.400679084166162,0.197950356829716,0.305825730764024,0.287029475079379,0.343962733130764
"GCC2","micro7","blue",0.231543781447127,0.181081119688653,0.138272784447213,0.186863938753506,0.146554266708458,0.209858611081554,0.216591195844001,0.281079876439425,0.16790493792844,0.0851516376649763,0.183706853542616,0.171146986948144,0.217086176966902,0.186315387838034,0.204324335681798,0.153701587943008
"LIMS1","micro11","midnightblue",0.336928038036254,0.257357462866041,0.320160696844637,0.192060607050494,0.231205372436814,0.124301915132675,0.209524433281848,0.21326418246869,0.387103437001783,0.136176729125551,0.302725507471092,0.425707581269593,0.178061432974952,0.273851203993677,0.249116526642414,0.316598031733868
"SH3RF3","micro3","brown",0.40842983709867,0.183950272724837,0.310039978808043,0.433558335836818,0.302598372034513,0.196002422383434,0.241444999486201,0.236645702158046,0.220305076143784,0.211243224360613,0.36797827169344,0.369333210601088,0.239006452661443,0.288436131197541,0.255872330024387,0.224037888519728
"SEPT10","micro9","yellow",0.179491642856983,0.10020676530596,0.135531485673807,0.177027971132943,0.110008425856695,0.149875208798627,0.154749032147217,0.167922139537328,0.0580104217948222,0.150487580948081,0.172603825822766,0.097460477475105,0.125317067340224,0.150754220903055,0.0966899304249911,0.0869950467039074
"BCL2L11","micro7","blue",0.0969899712510896,0.0825352255314664,0.0524361566705136,0.0737282247345108,0.029598753244172,0.156537078177885,0.122326548061752,0.163067793190262,0.0575992190005944,0.0263811923285688,0.0812531465357676,0.0276009323307566,0.111573372214689,0.0956997124751391,0.0823432816100881,0.070744776764994
"MERTK","micro7","blue",0.33361560960588,0.271896385001479,0.303144524978488,0.366781682439208,0.166938316574601,0.30591449617337,0.233789300599514,0.331467436136455,0.0907560218158565,0.170361207521811,0.309184853235942,0.227375910165249,0.251188898965413,0.275749712560167,0.109791676655098,0.0989294830374642
"PSD4","micro7","blue",0.123690795459007,0.100323260461126,0.115974801313309,0.126350316779072,0.0881850940200519,0.117305928803052,0.105695475750517,0.134339723183074,0.0440745582776917,0.0930641264019761,0.103021049127952,0.0827503483077322,0.124474516738111,0.0856330415264615,0.0703005143947369,0.0464739144848467
"DPP10","micro6","magenta",0.0316385105706973,0.0395989035020638,0.0373623697739432,0.0170613426891016,0.00332869420819473,0.0277434749550197,0.0313776219645977,0.034809561299983,0.0254106883486227,0.167653783666508,0.0171171764099346,0.00804283160025456,0.0277910831674968,0.0231476097115024,0.0272581891059681,0.0162901811748479
"C2orf76","micro14","red",0.057971515418419,0.0331645279007124,0.0484746905920784,0.0386798000187748,0.0469100650956341,0.0156063907322579,0.0370578143695151,0.0400611701215496,0.0368279541586576,0.028932425464592,0.0457192894372717,0.0456807149151378,0.0279979583887767,0.0144802688917259,0.0271179555243041,0.0220290816453317
"EPB41L5","micro7","blue",0.142247083979228,0.0868326960480156,0.104012860518932,0.124978432524544,0.0888920656829173,0.094073704824726,0.122650497447664,0.127959113556591,0.0686363615893726,0.0549863707787303,0.122335321762813,0.11737630161233,0.0937129490324356,0.104541765152075,0.0815078193918153,0.0731765355509394
"GYPC","micro1","turquoise",0.196151852000675,0.267139268411565,0.187954006453354,0.113277202007894,0.0807881305111394,0.100686377010258,0.103382848853962,0.182451371799045,0.166312267118682,0.0849654262221878,0.180370527199277,0.167171827591832,0.121288897976248,0.182199507337136,0.0978276020200694,0.136882185221462
"HS6ST1","micro6","magenta",0.0889368582274583,0.0585343008060314,0.0858981124493283,0.0494316889310254,0.0775623220378222,0.00394416793838069,0.128697880267979,0.0610395725872127,0.0994901088404799,0.0317559244008608,0.0768275538440606,0.106598601969107,0.0539356294298666,0.0820706951870427,0.0762866204131465,0.061154667232441
"PTPN18","micro7","blue",0.236367294711444,0.211139458585056,0.176826840836594,0.22243600043575,0.144709084331367,0.186868559056182,0.200531964895072,0.240055604667057,0.100556619208579,0.107827040690973,0.228385617656841,0.157133659761773,0.171306378628059,0.198046950513003,0.137561904885008,0.147169094026451
"PLEKHB2","micro7","blue",0.164739785885358,0.173500563551989,0.115775004550417,0.147535523903391,0.113729186234505,0.14726220903005,0.101154939942693,0.168487949836162,0.0867553834426173,0.10298062704138,0.153091307239147,0.11223568300523,0.132179563738362,0.118606126552502,0.101898658609749,0.122660423219502
"NCKAP5","micro3","brown",0.245620797606751,0.130047822486327,0.168310594699286,0.347165157511061,0.130467738340995,0.222000666091588,0.162727208315426,0.20728256053102,0.00583235756877886,0.158364682199941,0.21573063711258,0.175059157147573,0.178081473442196,0.154095392375549,0.0880073332585013,0.0529515303841384
"TMEM163","micro3","brown",0.169588344541879,0.0546994195804638,0.0722713059155161,0.356220013822875,0.172909196564057,0.22985815242303,0.0613210519884851,0.132746351599312,-0.0949745242300142,0.135306921368575,0.155715171703806,0.0817501549414332,0.175482217800486,0.0789231077225514,0.0790125110772519,0.0143053336437927
"RAB3GAP1","micro13","greenyellow",0.298947513122235,0.215129601980034,0.21615463097801,0.246864533264091,0.213681633427598,0.1879049268637,0.247037845765121,0.256737271508076,0.201295345052642,0.0944057303758518,0.26833211039115,0.24255960381581,0.20880346261059,0.322900245071171,0.238290177515769,0.240110349796039
"CXCR4","micro1","turquoise",0.0586443892322392,0.235645730975618,0.0289427277960817,-0.034572387664946,0.00667517137369914,0.182845763808204,0.139502340086569,0.223675181751829,0.097119456891508,-0.0269893748487183,0.0182554753223476,-0.00815985223824716,0.14117885157805,0.0718856515032466,0.136114395356644,0.123300308204212
