"","gene_name","module","color","kME_micro_state3_AD1","kME_micro_state3_AD2","kME_grey","kME_micro_state3_AD3","kME_micro_state3_AD4","kME_micro_state3_AD5","kME_micro_state3_AD6","kME_micro_state3_AD7","kME_micro_state3_AD8","kME_micro_state3_AD9","kME_micro_state3_AD10","kME_micro_state3_AD11","kME_micro_state3_AD12","kME_micro_state3_AD13","kME_micro_state3_AD14","kME_micro_state3_AD15","kME_micro_state3_AD16","kME_micro_state3_AD17","kME_micro_state3_AD18","kME_micro_state3_AD19","kME_micro_state3_AD20","kME_micro_state3_AD21"
"PTS","PTS","micro_state3_AD2","turquoise",0.0206512534948569,0.103432750358078,0.0349503468975229,0.0195192710587002,-0.0146997362530173,-0.00275543564299337,0.0331136191842811,-0.0301845261063558,0.0431764873761483,0.0870847350618592,0.0432373319371501,0.0339054906205559,0.0106686170990556,-0.0468003061129202,0.0237986239595815,0.0170084448736019,0.0698393015091519,-0.0251944228108513,-0.00931136038206169,-0.0344094502948927,0.0717738344361702,0.0818770105418745
"NCAM1","NCAM1","micro_state3_AD4","blue",0.016850083644197,-0.01309492300216,-0.00835241942317465,-0.00564433244925326,0.0579061998055641,0.0110549879669633,0.014377492585999,-0.0135668400226276,0.0210619465701156,0.0657075096691554,0.0176250358375529,0.0582556857596814,0.0388579864729875,0.0562489155043467,0.0102882242544753,-0.0342949645893804,0.00739939480695634,0.0963634505075854,-0.0211265960254338,-0.0139667890044434,0.0160523148758125,-0.0275629541937999
"ZBTB16","ZBTB16","micro_state3_AD1","green",0.361334443406899,0.246733702444155,0.286471970454742,0.318781300937984,0.292851190758495,0.355604373729226,0.336346857472861,0.226993762944524,0.24513285470545,0.36348477863801,0.276436425751048,0.260007693389047,0.222284119094046,0.224729865398213,0.261503364903793,0.246324966642729,0.158246237818482,0.306591503674945,0.25497034705785,0.195501857694378,0.157130347441037,0.237439809253039
"CADM1","CADM1","micro_state3_AD4","blue",0.042409956424362,-0.0404985885537182,-0.00709840305479425,0.0855831165073098,0.062469736634052,-0.0175297504547061,0.105506790119668,0.0484070155610354,0.0264528453917881,0.0870787639457514,0.018700439985592,0.0470235156747125,0.0536492174918562,-0.00592684845895263,0.0317244000137517,0.0441590317733227,0.0415290707778345,0.0651504090375854,0.034745874544939,-0.0605367756891646,-0.0105496467127005,-0.00483711647396532
"SIK3","SIK3","micro_state3_AD8","magenta",0.183297224847388,0.159884974374453,0.225604035974039,0.27690105568908,0.17908831968633,0.209242199955507,0.203865336955819,0.150079046130247,0.254062353865905,0.254818989169057,0.166602725469671,0.155262864037409,0.151243674006976,0.115709460309673,0.150272303078721,0.178545944654462,0.121600681117216,0.158688252934283,0.116547453328791,0.103298599509772,0.107565576009554,0.174607884861684
"PAFAH1B2","PAFAH1B2","micro_state3_AD2","turquoise",0.138838828873705,0.0900968799296454,0.17141202014888,0.106497692175805,0.132732067903396,0.19374508878597,0.158471869100739,0.116579914013561,0.156462033192858,0.136864628032101,0.0571938329491121,0.121909785158485,0.094152303256504,0.130390534991275,0.109281900804254,0.164841807562565,0.0283599377508838,0.158842782963379,0.180960307981352,0.0889725420683221,0.0980013297086143,0.0926206948598804
"PCSK7","PCSK7","micro_state3_AD4","blue",0.11001745798353,0.041299963392428,0.102455794337729,0.0833536959990623,0.111125157124746,0.0519613999892211,0.0722169485204145,0.0579457018545312,0.0591816690350361,0.0382247478253483,0.024095278644367,0.073979452194542,0.0398655225381769,0.118167473091365,0.0167204807446858,0.0704974193741664,-0.00752104990463743,0.0637106876740963,0.0355288624638751,0.0722704654223838,0.0518240208017376,0.00308360712771317
"BACE1","BACE1","micro_state3_AD2","turquoise",0.117539430167074,0.120105777215512,0.110718542980355,0.174823684916765,0.123291451430381,0.136529882626084,0.14478919209391,0.11452536553565,0.113332778830115,0.118267869462236,0.07260284921768,0.134296202988225,0.131024292783775,0.0118079756556699,0.158367507431397,0.156886636477307,0.230294036673966,0.0895951816990441,0.0961149119974034,0.053054923348924,0.130456330998359,0.101274185936639
"SMIM35","SMIM35","micro_state3_AD4","blue",0.0195584619132881,-0.0282635120500356,-0.00305841687387471,0.0444097883137013,0.040509231180181,0.0551022182791749,-0.00160488180041871,-0.0161349580401292,0.0244499502217898,0.0271299675835351,-0.000733069733167295,0.00688223051677433,0.0324692673372916,0.0282506331066769,-0.00493921584254497,0.0417583162242674,0.0468374512326072,0.062862745159018,-0.0186666508423218,0.0353325557607388,0.073416160478692,0.0136880925359347
"UBE4A","UBE4A","micro_state3_AD2","turquoise",0.1352044763463,0.127574062625388,0.112987596587226,0.164754880937694,0.0814568327147473,0.126664246822296,0.101618047109024,0.1282973620149,0.131516804651401,0.0851189857286634,0.0821172978384666,0.0868754179671194,0.171906093929666,0.0520064089457302,0.099592993527479,0.110486183065536,0.118933760435046,0.11312689806902,0.122598265651197,0.0736269933385735,0.0381348733081508,0.0904898501505652
"ATP5MG","ATP5MG","micro_state3_AD2","turquoise",0.139164708436275,0.126860224762408,0.0931315115292025,0.0825031411793134,0.0708641780620143,0.140005440970228,0.0897331447319227,0.132460154081507,0.113308138541519,0.12013931437147,0.0869321393358359,0.0325031467974352,0.100745103032114,0.0243779004514494,0.0726709800750168,0.12472607022461,0.0775205942071651,0.0762938146411159,0.108550349774044,0.137630730823235,0.077746423114089,0.101518105899178
"KMT2A","KMT2A","micro_state3_AD6","yellow",0.237685633192885,0.193806443310169,0.159882641576422,0.153170131447676,0.183256715444018,0.168864483140457,0.24860359474477,0.199025656699668,0.165644681128585,0.225814876684704,0.146045920420656,0.18630691628159,0.175656847476842,0.0709245832161956,0.0847240986018749,0.158288794589249,0.103491632689625,0.197224200669857,0.145128643677552,0.1142685659453,0.0452609676403901,0.153051526011819
"ARCN1","ARCN1","micro_state3_AD2","turquoise",0.120706271734672,0.141428620243125,0.132315574536537,0.0924785492926033,0.0437124091324096,0.109812823967004,0.122124874140788,0.0592246005338033,0.119966237872852,0.0980723669189197,0.115443252763981,0.108180105623016,0.154963377309326,0.139247144420888,0.0157203821787656,0.116016416949554,0.158552198181239,0.137200980309275,0.0884721265592601,0.0982152661962409,0.0793023346543978,0.0694674875673412
"DDX6","DDX6","micro_state3_AD2","turquoise",0.147234265899189,0.113631501720532,0.116601516830915,0.110917417689169,0.109039882432481,0.150696782579675,0.131014121505719,0.0965774665529399,0.0873935795936174,0.0846368718185719,0.0807631029342512,0.0959711164814438,0.133515235195439,0.145633214005624,0.0845234196713509,0.0796530802536601,0.0838726620052292,0.110001517153181,0.0538686159237226,0.14399662267299,0.0357056891940103,0.0699056744816606
"CCDC84","CCDC84","micro_state3_AD9","brown",0.115727028096039,0.0825191745148376,0.103897513829896,0.104938405200817,0.106776583495362,0.0819540855672269,0.129689292676885,0.0936846576218146,0.078391913580539,0.0868179390323231,0.0950499815188686,0.110145268017771,0.0836721365796902,0.0375186445317997,0.0482681636986987,0.0864909624896874,0.0654460159525369,0.0307583127880863,0.0596301421814115,0.0768766608615508,0.102501594932606,0.0949220284819152
"RPS25","RPS25","micro_state3_AD2","turquoise",0.0231703810273558,0.248456579845133,0.10423025369654,-0.0162334048960364,-0.0989328442121695,-0.0102554503525844,0.0125325122695619,0.0483395033968978,-0.000944147363168177,0.0333211011800516,0.0138890829298357,-0.0188425374297333,0.0665761430632291,0.038585478096223,0.0211334941020393,0.053718177769469,0.0597582843967176,0.0166268889551011,0.126585983680531,0.0188490626925878,0.048030015137316,-0.0202035301841932
"CBL","CBL","micro_state3_AD4","blue",0.138216989398783,0.0561907419659841,0.100965123128632,0.166233874948758,0.194874183454454,0.147070937628727,0.117355061380905,0.086028260836934,0.16762146767182,0.203309414225222,0.085691076740134,0.159933062043355,0.160956770328234,0.0231530906049734,0.104682772401982,0.0892464442718131,0.105585318976418,0.195538785896941,0.132792620493189,0.122779447733595,0.0808945516647086,0.110573761451938
"SORL1","SORL1","micro_state3_AD4","blue",0.32612511550483,0.125570588413405,0.273505525086142,0.425908835397919,0.479412019888186,0.355267071784268,0.318963107444966,0.269621873165175,0.314619621548403,0.378075384554624,0.205957036259639,0.260847713975006,0.305908727282594,0.229865260085974,0.257927103835969,0.273042576577368,0.145633516670174,0.30720839682177,0.203553468299274,0.173461821449293,0.232228950517415,0.270628721905606
"HSPA8","HSPA8","micro_state3_AD2","turquoise",0.0177187591038184,0.142354113811358,0.0505509190113533,0.0373198058335453,-0.0302001698073192,0.00836095517868514,0.0689642732412912,0.0677781266680939,0.0239552120852544,0.155394008398902,0.0552604601918192,0.136870352236981,0.0881369911209257,0.0619147093741113,0.0468411906710449,0.0662438163279435,0.0984660717035327,0.0423120163612418,0.098509569432558,0.0745842806150363,0.080736303447809,0.085535657881481
"GRAMD1B","GRAMD1B","micro_state3_AD4","blue",0.0650148662985482,-0.0628977356970444,0.0627237494781762,0.170868309476056,0.204979783627381,0.0949700155022032,0.0907631714184596,0.00856363777050907,0.0773885548479533,0.227032785254258,0.128377715056639,0.127396788579325,0.0990073832643505,0.00741260772844119,0.031085250165945,0.029486200735685,0.0198012530147663,0.142341993228364,0.0623173395215996,0.0340895270034303,0.048583269431964,0.146246864938568
"NRGN","NRGN","micro_state3_AD9","brown",0.028559976561168,0.0290918834124864,0.0449313321509394,0.0362472745807358,0.0128338771802555,0.0530030636361756,0.0314270131475459,0.00138350123447664,0.0728334756280251,0.103985502702858,0.081017192903978,0.13479243611126,0.0380869011126684,0.0479106863887949,0.0307344956595103,0.0415711737138964,0.118560190784997,0.0155902972515953,0.0313613392770195,-0.0101122712571532,-0.0304051954751521,0.0313598956134661
"RPUSD4","RPUSD4","micro_state3_AD2","turquoise",0.125632347473787,0.130745462297453,0.113296620579936,0.161951677315781,0.0594495638278541,0.0941587915411252,0.0926236119870123,0.0832941204769656,0.136215581635564,0.0391834865270598,0.0360157269410888,0.0451474583872074,0.1130197708603,0.0483765896004606,0.0273478340133592,0.107546540413227,0.0785161096121999,0.10995696172752,0.114211774320558,0.11120711532532,-0.00510349335172358,0.0372442471300015
"FAM118B","FAM118B","micro_state3_AD4","blue",0.102631875657469,0.0622763747935576,0.0904107582734926,0.168274719035006,0.125674084850913,0.135434220513811,0.117254041993219,0.062645632640824,0.0799943387905352,0.136072502544742,0.0246759720279078,0.0286930874602686,0.0852999313852257,0.0549364051859321,0.0457767569898302,0.081385867807275,0.0534256322940525,0.0613705925125901,0.0548768753785191,0.0493310393831971,0.0386415880602081,0.0539738705256379
"SRPRA","SRPRA","micro_state3_AD2","turquoise",0.010317959428497,0.043913585358621,0.0829223405661134,0.0123428468006688,0.0241221018477346,0.0340055047187029,0.0405161179070237,0.00724010368752798,0.0300425343074662,0.0751454447133959,0.00927341236800268,0.0784569843497884,0.0571486903184231,0.0043036336870233,0.0388889411888396,0.0433725704778143,0.122384453192147,0.0489646541032353,-0.0048992689751834,-0.0176508930023949,0.0359210535035411,0.0429559481270306
"KIRREL3","KIRREL3","micro_state3_AD17","cyan",0.00860428066189261,-0.0210465788285584,-0.0243451528670702,-0.0269572379264659,0.025890310500334,-0.00359608297636517,-0.0520209120704725,0.0232063949522879,0.0295894308331272,-0.0649888639551048,-0.0822612364008765,-0.00281029807524945,-0.0164749987158589,-0.044310095882146,-0.0199285777071945,0.00259926832979647,-0.100185163688498,0.0867917387344197,0.0822449252382606,0.0660098721619484,0.0215240912031437,-0.0294989246907926
"AP003481.1","AP003481.1","micro_state3_AD1","green",0.25091640128269,0.0399868980089696,0.131746908342541,0.0804439215215785,0.210824784085681,0.173531426211395,0.0722339162281462,0.146282476976216,0.0505827044129016,0.000408225558210854,0.0371888997870115,0.0707199171032241,0.0344497719133055,0.143348377380163,-0.0297216804878268,0.141140214329929,-0.0646499988555113,0.114399498872194,0.0467721297582765,0.0789273240124232,0.00172747794594049,0.0620191128868271
"FLI1","FLI1","micro_state3_AD4","blue",0.419992292267737,0.214666235553748,0.297199613472209,0.3231012336658,0.393653175335975,0.377775265541555,0.340462601767215,0.241730848299171,0.280184192896291,0.340107337871173,0.275623835859965,0.317808371472104,0.278153984866889,0.194488812022857,0.248781223098478,0.299720346710897,0.158711862731065,0.35106820059479,0.219439672682603,0.144500670810953,0.191317461941014,0.240061958443986
